num_of_features,time
44,1598537695.804226048
50,1598537695.904278784
58,1598537696.004132608
47,1598537696.103810304
50,1598537696.203000320
49,1598537696.303184128
54,1598537696.402724096
46,1598537696.502637824
42,1598537696.603169792
45,1598537696.703492608
46,1598537696.803767296
35,1598537696.903966464
42,1598537697.003785728
54,1598537697.103819264
45,1598537697.203604992
43,1598537697.303470848
35,1598537697.403373312
28,1598537697.503249664
52,1598537697.603335168
39,1598537697.703052800
45,1598537697.803430144
38,1598537697.903967488
22,1598537698.004059648
42,1598537698.104036096
51,1598537698.203718912
45,1598537698.303409664
37,1598537698.402907392
35,1598537698.502621952
42,1598537698.602518528
35,1598537698.702190848
41,1598537698.802339584
40,1598537698.902828032
33,1598537699.002951936
38,1598537699.103831808
39,1598537699.204142336
32,1598537699.304279808
32,1598537699.404285696
35,1598537699.503909376
23,1598537699.603536896
38,1598537699.703383040
28,1598537699.803111424
33,1598537699.903269376
26,1598537700.003686144
20,1598537700.104567040
22,1598537700.204825600
19,1598537700.304686848
20,1598537700.404611072
11,1598537700.504380416
12,1598537700.603583232
13,1598537700.702985728
18,1598537700.802432768
20,1598537700.902303488
15,1598537701.002434816
16,1598537701.103268352
18,1598537701.203990528
28,1598537701.304719104
22,1598537701.404720128
18,1598537701.504759552
25,1598537701.604305664
24,1598537701.704070400
39,1598537701.803518208
36,1598537701.903376384
34,1598537702.003476480
25,1598537702.103674112
18,1598537702.204179712
32,1598537702.304676608
23,1598537702.404742400
33,1598537702.504436736
27,1598537702.603580672
27,1598537702.702465792
41,1598537702.802170880
37,1598537702.901993728
33,1598537703.001725696
27,1598537703.102285824
43,1598537703.204187392
37,1598537703.304775680
31,1598537703.405322240
31,1598537703.504624896
29,1598537703.604696832
35,1598537703.704100352
27,1598537703.803268608
26,1598537703.903266560
38,1598537704.003154176
29,1598537704.102168320
26,1598537704.202090496
23,1598537704.301794304
27,1598537704.401362944
33,1598537704.502129664
32,1598537704.602456320
23,1598537704.702997248
31,1598537704.802915072
28,1598537704.903193856
32,1598537705.003770112
34,1598537705.103958272
28,1598537705.204228096
28,1598537705.304475136
33,1598537705.404529408
28,1598537705.504548864
31,1598537705.605214464
34,1598537705.705425152
28,1598537705.805591808
31,1598537705.905298176
30,1598537706.004286720
19,1598537706.103330560
24,1598537706.202824448
20,1598537706.301979392
17,1598537706.401971456
16,1598537706.502470144
23,1598537706.602056704
25,1598537706.702539520
30,1598537706.803378432
29,1598537706.904060928
34,1598537707.005063424
30,1598537707.104896768
37,1598537707.204882432
28,1598537707.304422400
38,1598537707.404078592
42,1598537707.503975936
41,1598537707.603846400
34,1598537707.703697152
36,1598537707.803640064
38,1598537707.904354816
41,1598537708.004295424
41,1598537708.104991488
33,1598537708.205271552
47,1598537708.304583424
48,1598537708.404174592
46,1598537708.503460096
36,1598537708.603739648
41,1598537708.704212480
49,1598537708.804492288
33,1598537708.904565248
46,1598537709.004520448
31,1598537709.104053760
35,1598537709.203916544
38,1598537709.303887104
40,1598537709.403480320
38,1598537709.503322112
27,1598537709.602878720
27,1598537709.702231552
31,1598537709.802203904
44,1598537709.902418944
40,1598537710.002702080
21,1598537710.103721216
31,1598537710.203721728
62,1598537710.304422400
43,1598537710.404123392
26,1598537710.503733760
31,1598537710.603501824
31,1598537710.703072256
34,1598537710.802564608
29,1598537710.902428160
30,1598537711.002640128
41,1598537711.102785280
30,1598537711.203289088
40,1598537711.303835392
31,1598537711.403970560
29,1598537711.503948800
41,1598537711.603951872
34,1598537711.704188928
46,1598537711.803796992
34,1598537711.903745280
41,1598537712.003729664
42,1598537712.104042496
40,1598537712.203897088
49,1598537712.304165376
42,1598537712.404210944
37,1598537712.504551936
38,1598537712.604486912
43,1598537712.704631808
38,1598537712.804759040
38,1598537712.904200192
30,1598537713.004015360
59,1598537713.103740672
60,1598537713.203595776
55,1598537713.303491328
55,1598537713.403872256
50,1598537713.504287744
55,1598537713.604371200
43,1598537713.704225792
51,1598537713.804227584
44,1598537713.904446976
52,1598537714.004014336
50,1598537714.103576320
49,1598537714.204027904
45,1598537714.303717376
43,1598537714.403722240
57,1598537714.503946752
51,1598537714.603533568
43,1598537714.703465216
44,1598537714.803332352
70,1598537714.903677952
52,1598537715.004181248
69,1598537715.104244992
55,1598537715.203294464
61,1598537715.303394560
50,1598537715.403894016
56,1598537715.503872512
57,1598537715.604144896
56,1598537715.704260096
60,1598537715.804754176
40,1598537715.904882176
59,1598537716.004413440
49,1598537716.104048384
61,1598537716.203085568
51,1598537716.302550272
48,1598537716.402580224
44,1598537716.502992384
51,1598537716.603383808
28,1598537716.703979520
31,1598537716.804411648
49,1598537716.904951808
49,1598537717.004754176
49,1598537717.104478720
44,1598537717.204159488
46,1598537717.303457536
50,1598537717.402441472
34,1598537717.502645248
37,1598537717.602780672
52,1598537717.702679296
51,1598537717.803264000
35,1598537717.903427072
33,1598537718.003951360
49,1598537718.104255488
39,1598537718.204758272
43,1598537718.304901120
44,1598537718.404619520
52,1598537718.503851520
50,1598537718.603863040
54,1598537718.703898368
57,1598537718.803763712
45,1598537718.904519680
41,1598537719.004836864
50,1598537719.105338624
42,1598537719.205334016
52,1598537719.304975104
53,1598537719.404974336
43,1598537719.504454912
49,1598537719.603684864
52,1598537719.703721984
35,1598537719.803569664
29,1598537719.903684352
43,1598537720.004115712
33,1598537720.104944896
30,1598537720.205431552
32,1598537720.305629952
35,1598537720.405489664
24,1598537720.505339136
42,1598537720.604629760
34,1598537720.703668736
47,1598537720.803814912
43,1598537720.903415296
31,1598537721.003481856
49,1598537721.104268032
35,1598537721.205017856
41,1598537721.305716992
46,1598537721.406032384
42,1598537721.505552384
44,1598537721.604918528
40,1598537721.703829760
29,1598537721.803068416
27,1598537721.903484672
35,1598537722.003414784
41,1598537722.103462912
34,1598537722.204169984
36,1598537722.304273152
21,1598537722.404491264
31,1598537722.504012288
39,1598537722.604092416
31,1598537722.703839488
31,1598537722.802980864
31,1598537722.902819840
27,1598537723.003017472
28,1598537723.102773760
30,1598537723.202737664
24,1598537723.302989824
35,1598537723.403363328
32,1598537723.504086016
28,1598537723.605099776
34,1598537723.705773312
38,1598537723.806061312
40,1598537723.905924096
26,1598537724.005749760
41,1598537724.106375680
40,1598537724.206467072
38,1598537724.306773504
49,1598537724.406495232
52,1598537724.505829120
47,1598537724.605234688
44,1598537724.705037312
45,1598537724.804440320
49,1598537724.903800576
44,1598537725.003133184
46,1598537725.103364352
44,1598537725.203510272
38,1598537725.303491840
58,1598537725.403727872
44,1598537725.503586560
59,1598537725.603810560
50,1598537725.703684352
56,1598537725.803441664
57,1598537725.903368192
60,1598537726.003424512
64,1598537726.102808832
47,1598537726.202286592
60,1598537726.303255040
73,1598537726.403462400
46,1598537726.504207616
73,1598537726.605384192
65,1598537726.705338624
72,1598537726.805447168
58,1598537726.905012736
73,1598537727.004432128
67,1598537727.103858176
75,1598537727.203070720
43,1598537727.303402752
60,1598537727.403545344
59,1598537727.503635456
50,1598537727.603717632
51,1598537727.704072960
59,1598537727.804565760
74,1598537727.904732928
57,1598537728.004908288
56,1598537728.105250304
33,1598537728.204636160
49,1598537728.304380672
61,1598537728.403956992
57,1598537728.504090112
82,1598537728.604083968
74,1598537728.704244736
56,1598537728.804431616
57,1598537728.904412160
54,1598537729.004152576
48,1598537729.104032000
56,1598537729.203924992
54,1598537729.303142656
59,1598537729.403080960
51,1598537729.503425280
65,1598537729.603338752
65,1598537729.703491328
52,1598537729.803684096
74,1598537729.903480320
54,1598537730.003416320
59,1598537730.103418112
38,1598537730.203810304
54,1598537730.304228096
39,1598537730.403942912
30,1598537730.503963648
57,1598537730.603962368
37,1598537730.704295680
54,1598537730.804671232
40,1598537730.905086976
53,1598537731.004860416
52,1598537731.105444864
42,1598537731.205914112
57,1598537731.306531072
63,1598537731.406673152
62,1598537731.506531072
56,1598537731.606785024
51,1598537731.706347776
41,1598537731.805573632
55,1598537731.904967168
44,1598537732.004157696
44,1598537732.103684352
36,1598537732.203177216
49,1598537732.302747904
50,1598537732.402373120
45,1598537732.502347264
35,1598537732.602144000
35,1598537732.702436608
43,1598537732.803019008
38,1598537732.903027712
25,1598537733.003715584
50,1598537733.103915008
43,1598537733.204301568
37,1598537733.304686336
46,1598537733.404520960
40,1598537733.504537088
55,1598537733.603852800
65,1598537733.703544064
38,1598537733.803916288
59,1598537733.904039936
54,1598537734.004221696
40,1598537734.104870912
56,1598537734.204836864
60,1598537734.305551616
73,1598537734.405741056
73,1598537734.505637888
58,1598537734.605401344
45,1598537734.704720384
49,1598537734.804588800
41,1598537734.904412928
57,1598537735.003971328
66,1598537735.104142592
64,1598537735.204948224
42,1598537735.304794112
60,1598537735.405063424
50,1598537735.505314304
48,1598537735.605323264
48,1598537735.704885504
60,1598537735.804174336
39,1598537735.904566528
40,1598537736.004851456
44,1598537736.104765952
50,1598537736.205219328
49,1598537736.305658624
32,1598537736.406037760
40,1598537736.505441792
38,1598537736.605395456
54,1598537736.705426432
43,1598537736.805225472
42,1598537736.904943360
46,1598537737.005318400
49,1598537737.105872384
72,1598537737.205992192
45,1598537737.306390016
58,1598537737.406177792
28,1598537737.506257152
46,1598537737.605635072
56,1598537737.705251328
55,1598537737.804764416
47,1598537737.903638528
52,1598537738.002929152
53,1598537738.102956800
52,1598537738.203206400
42,1598537738.303426048
49,1598537738.403982848
38,1598537738.504324096
29,1598537738.604928000
54,1598537738.704909312
50,1598537738.805163008
48,1598537738.905223680
34,1598537739.004523008
30,1598537739.104368896
38,1598537739.203947520
42,1598537739.303800320
50,1598537739.403971584
38,1598537739.504579328
36,1598537739.605307904
35,1598537739.705689600
42,1598537739.805571072
44,1598537739.905567488
22,1598537740.005219584
38,1598537740.104221184
34,1598537740.204182784
48,1598537740.304493056
49,1598537740.404325632
56,1598537740.504722432
55,1598537740.605396992
61,1598537740.706373376
39,1598537740.806582784
31,1598537740.906753792
22,1598537741.006868480
45,1598537741.106564864
50,1598537741.205806336
33,1598537741.305735936
25,1598537741.405200896
21,1598537741.504262912
17,1598537741.604101376
27,1598537741.703654912
30,1598537741.803879424
38,1598537741.903653376
26,1598537742.003663872
29,1598537742.103343616
28,1598537742.203287552
20,1598537742.303603968
6,1598537742.404329728
22,1598537742.504773376
25,1598537742.605188352
18,1598537742.705911552
13,1598537742.806277888
34,1598537742.906427136
38,1598537743.005965056
18,1598537743.105508864
17,1598537743.204904448
16,1598537743.304331264
31,1598537743.404014592
33,1598537743.503876352
46,1598537743.603900928
27,1598537743.704385024
28,1598537743.804862208
29,1598537743.905228544
38,1598537744.005540096
28,1598537744.105527296
43,1598537744.205634816
53,1598537744.305221376
40,1598537744.404722176
49,1598537744.504450048
39,1598537744.604303104
50,1598537744.704397568
54,1598537744.804132096
44,1598537744.904669184
59,1598537745.005335040
42,1598537745.105338112
68,1598537745.205102336
48,1598537745.305116672
61,1598537745.404819456
49,1598537745.504155648
47,1598537745.603916032
46,1598537745.704232448
57,1598537745.804169728
53,1598537745.904256256
54,1598537746.004968448
38,1598537746.105285376
54,1598537746.205513984
53,1598537746.305409792
49,1598537746.405572096
48,1598537746.505169152
55,1598537746.604296960
49,1598537746.704407040
49,1598537746.803930368
57,1598537746.903822592
62,1598537747.003940864
43,1598537747.104324352
34,1598537747.204176896
60,1598537747.303922176
51,1598537747.403986688
51,1598537747.504190208
46,1598537747.604179200
53,1598537747.703693568
47,1598537747.804373248
61,1598537747.904361984
45,1598537748.004578048
41,1598537748.105254656
63,1598537748.205523456
59,1598537748.305422592
59,1598537748.404793088
50,1598537748.504776960
52,1598537748.604532736
42,1598537748.704018432
51,1598537748.804122624
46,1598537748.904556288
56,1598537749.004864256
55,1598537749.105225984
57,1598537749.205461504
46,1598537749.305562368
51,1598537749.405644288
52,1598537749.505351680
50,1598537749.605091328
23,1598537749.704975872
41,1598537749.804701952
40,1598537749.904694784
41,1598537750.004520192
37,1598537750.104608000
52,1598537750.204799488
43,1598537750.305135872
33,1598537750.405527552
47,1598537750.505205504
44,1598537750.605445120
47,1598537750.705100032
48,1598537750.805063424
33,1598537750.904604672
37,1598537751.004460032
39,1598537751.104730368
50,1598537751.204473088
52,1598537751.305219328
31,1598537751.405590272
34,1598537751.505859328
40,1598537751.605610240
49,1598537751.705608448
47,1598537751.805339136
46,1598537751.904987392
37,1598537752.004293888
40,1598537752.104568320
41,1598537752.204673536
46,1598537752.304774656
27,1598537752.405210880
39,1598537752.505301504
28,1598537752.605009408
43,1598537752.705016064
60,1598537752.805068288
46,1598537752.904874752
38,1598537753.004518144
46,1598537753.104398080
28,1598537753.203761664
44,1598537753.304111360
39,1598537753.403727872
46,1598537753.504002816
36,1598537753.604348416
50,1598537753.705270784
40,1598537753.805144576
45,1598537753.905374208
35,1598537754.004999424
49,1598537754.104360960
51,1598537754.203973376
29,1598537754.304244992
54,1598537754.404184320
43,1598537754.504598016
43,1598537754.604978176
40,1598537754.705086208
45,1598537754.804963072
50,1598537754.904956928
49,1598537755.004199168
39,1598537755.104174592
51,1598537755.203796992
55,1598537755.303909376
41,1598537755.404535808
42,1598537755.504503552
41,1598537755.604962048
45,1598537755.705713408
54,1598537755.805762560
37,1598537755.905482752
46,1598537756.005257216
34,1598537756.105015296
35,1598537756.204632320
47,1598537756.303721216
44,1598537756.404039168
44,1598537756.503840256
47,1598537756.604002048
46,1598537756.704667392
46,1598537756.804820992
38,1598537756.905171712
50,1598537757.005158912
39,1598537757.105200640
45,1598537757.205030400
36,1598537757.304528640
41,1598537757.404038912
43,1598537757.504267264
45,1598537757.604119040
51,1598537757.704219648
33,1598537757.804698880
47,1598537757.904779520
45,1598537758.004641024
41,1598537758.104644352
58,1598537758.204556032
47,1598537758.304475648
53,1598537758.404295680
45,1598537758.504300288
28,1598537758.604565760
56,1598537758.704458240
44,1598537758.804621056
42,1598537758.905252864
58,1598537759.005503744
56,1598537759.105248512
58,1598537759.205136896
42,1598537759.305008128
39,1598537759.405213184
42,1598537759.504887808
29,1598537759.605321984
43,1598537759.705302528
48,1598537759.805376512
33,1598537759.905545728
38,1598537760.005792256
28,1598537760.105979648
51,1598537760.205641728
25,1598537760.305656064
26,1598537760.405570048
35,1598537760.505123328
30,1598537760.605338880
47,1598537760.705465344
33,1598537760.805481984
33,1598537760.905865472
32,1598537761.006350080
34,1598537761.106465024
56,1598537761.206311168
55,1598537761.305890816
54,1598537761.405629440
50,1598537761.505278720
60,1598537761.604743424
43,1598537761.705271552
43,1598537761.805132800
69,1598537761.905126656
41,1598537762.005686784
38,1598537762.105687296
42,1598537762.205973760
56,1598537762.305629696
54,1598537762.405386752
45,1598537762.505007616
59,1598537762.604477696
49,1598537762.703959040
44,1598537762.804267776
53,1598537762.903903744
40,1598537763.004116224
44,1598537763.104281856
28,1598537763.204468224
48,1598537763.305370368
35,1598537763.405418240
47,1598537763.505637120
35,1598537763.605420800
33,1598537763.704695808
32,1598537763.805009664
42,1598537763.904934656
38,1598537764.005055744
39,1598537764.105173248
35,1598537764.205350144
35,1598537764.305535488
31,1598537764.405438208
32,1598537764.505355008
28,1598537764.604897536
34,1598537764.704395008
38,1598537764.803838720
24,1598537764.904354048
29,1598537765.004247296
14,1598537765.104749056
18,1598537765.205485312
29,1598537765.305676288
24,1598537765.406486016
36,1598537765.506286848
27,1598537765.606349056
26,1598537765.705960704
12,1598537765.805197824
17,1598537765.905086720
24,1598537766.004727552
26,1598537766.104551168
29,1598537766.205104640
25,1598537766.305519104
14,1598537766.405639936
22,1598537766.505760512
26,1598537766.605636608
24,1598537766.705895424
22,1598537766.805418240
25,1598537766.904694272
17,1598537767.004941312
19,1598537767.104664832
21,1598537767.204433664
17,1598537767.304939520
23,1598537767.405450752
22,1598537767.505453824
28,1598537767.605448448
15,1598537767.705617920
17,1598537767.805666816
22,1598537767.905286144
23,1598537768.005005824
12,1598537768.105459456
29,1598537768.205469440
22,1598537768.305603840
27,1598537768.405566976
20,1598537768.505737472
16,1598537768.606190848
26,1598537768.706435328
25,1598537768.806875648
17,1598537768.907036416
15,1598537769.006738944
23,1598537769.106814464
27,1598537769.207287808
33,1598537769.306685440
34,1598537769.406729984
28,1598537769.506248192
27,1598537769.605830400
20,1598537769.705349120
27,1598537769.804710912
26,1598537769.904241152
22,1598537770.003933696
28,1598537770.103537664
41,1598537770.203289344
21,1598537770.303838464
32,1598537770.403646976
23,1598537770.504190720
44,1598537770.604669440
24,1598537770.705136128
28,1598537770.805310208
40,1598537770.905182976
47,1598537771.005088768
34,1598537771.104884992
41,1598537771.204063488
38,1598537771.303680256
25,1598537771.403786240
41,1598537771.503891968
27,1598537771.603808000
39,1598537771.704157952
38,1598537771.803820032
47,1598537771.904523264
54,1598537772.004782336
30,1598537772.105999616
41,1598537772.206109696
41,1598537772.305934592
35,1598537772.405732352
48,1598537772.505629696
39,1598537772.605495296
42,1598537772.705272320
48,1598537772.805130240
36,1598537772.904907008
44,1598537773.004827648
40,1598537773.104404480
37,1598537773.204258304
40,1598537773.303964672
37,1598537773.403585792
51,1598537773.503402496
26,1598537773.603653888
48,1598537773.704227840
53,1598537773.804555776
47,1598537773.904990464
41,1598537774.005445888
40,1598537774.105637376
57,1598537774.205216256
51,1598537774.304984832
52,1598537774.404984576
35,1598537774.504226560
37,1598537774.604196608
36,1598537774.704177664
58,1598537774.804352000
58,1598537774.904924160
26,1598537775.005186304
55,1598537775.105778688
48,1598537775.206173696
53,1598537775.305950208
42,1598537775.406007808
49,1598537775.505826816
43,1598537775.605402624
49,1598537775.705271040
51,1598537775.805245952
32,1598537775.905074688
30,1598537776.005509888
32,1598537776.105860352
32,1598537776.206049280
37,1598537776.305308928
49,1598537776.405190912
33,1598537776.505212928
29,1598537776.604815616
19,1598537776.704347136
30,1598537776.804726528
37,1598537776.904786176
35,1598537777.005311488
41,1598537777.105866496
30,1598537777.206132480
22,1598537777.306776832
31,1598537777.406070528
31,1598537777.505985792
36,1598537777.605818368
23,1598537777.705126912
30,1598537777.804604928
35,1598537777.904838400
40,1598537778.005110528
27,1598537778.105618176
27,1598537778.206051072
39,1598537778.306892544
34,1598537778.407056640
32,1598537778.507130880
38,1598537778.607183104
42,1598537778.706755584
41,1598537778.806191360
48,1598537778.905662976
30,1598537779.005171968
34,1598537779.104646144
49,1598537779.204640000
40,1598537779.305138176
34,1598537779.406002944
37,1598537779.506414592
29,1598537779.606367232
29,1598537779.706711296
46,1598537779.806333184
33,1598537779.905633280
25,1598537780.005582848
37,1598537780.105562112
33,1598537780.205475840
32,1598537780.305751808
28,1598537780.405933056
22,1598537780.506120960
29,1598537780.605868288
20,1598537780.705901568
27,1598537780.805660416
25,1598537780.905404928
26,1598537781.005075712
31,1598537781.105307392
27,1598537781.205114880
19,1598537781.305521408
30,1598537781.405504256
31,1598537781.506411008
15,1598537781.606811904
20,1598537781.706073088
22,1598537781.806098688
20,1598537781.905849344
22,1598537782.005111296
33,1598537782.104677120
29,1598537782.203933696
27,1598537782.303776000
21,1598537782.403616768
42,1598537782.504351488
21,1598537782.605117696
25,1598537782.705334784
21,1598537782.805580288
23,1598537782.905923584
38,1598537783.006297600
31,1598537783.106082560
45,1598537783.205560832
32,1598537783.306154240
24,1598537783.405667072
20,1598537783.505742336
30,1598537783.605858304
29,1598537783.706052608
28,1598537783.805742080
39,1598537783.905501952
31,1598537784.005579776
24,1598537784.105655296
22,1598537784.205309952
25,1598537784.305315840
19,1598537784.405661440
27,1598537784.505702656
20,1598537784.605871104
17,1598537784.706246144
13,1598537784.806565632
10,1598537784.906757376
20,1598537785.006123264
13,1598537785.106022400
20,1598537785.205513984
32,1598537785.305542144
25,1598537785.405376000
31,1598537785.505622528
11,1598537785.605367040
16,1598537785.705497088
16,1598537785.806070528
18,1598537785.906485248
11,1598537786.006719232
15,1598537786.106542592
25,1598537786.206389504
26,1598537786.306137600
25,1598537786.405736192
28,1598537786.505232896
22,1598537786.605928704
25,1598537786.706025984
20,1598537786.806337280
16,1598537786.906672640
16,1598537787.006597376
15,1598537787.106774272
26,1598537787.206150400
21,1598537787.305367296
32,1598537787.404140032
26,1598537787.503273472
25,1598537787.603091968
32,1598537787.703861760
33,1598537787.804213504
32,1598537787.905084928
34,1598537788.006030080
27,1598537788.106312704
35,1598537788.206884352
42,1598537788.307160576
48,1598537788.406425088
35,1598537788.506067456
48,1598537788.605971968
30,1598537788.706215424
45,1598537788.806700032
37,1598537788.906302464
53,1598537789.005574144
35,1598537789.105701632
29,1598537789.205716736
42,1598537789.305475584
45,1598537789.405143296
31,1598537789.504506624
29,1598537789.604044800
43,1598537789.704362496
34,1598537789.804377856
33,1598537789.904333824
34,1598537790.004423680
44,1598537790.104743936
45,1598537790.205559040
49,1598537790.306011136
44,1598537790.405946112
25,1598537790.505955328
38,1598537790.605977088
60,1598537790.705744640
52,1598537790.805619968
44,1598537790.905152000
47,1598537791.005260800
49,1598537791.104939264
58,1598537791.204888320
62,1598537791.305761024
52,1598537791.405497088
48,1598537791.505453568
42,1598537791.605575424
69,1598537791.705435136
54,1598537791.805470976
51,1598537791.905438208
45,1598537792.005658368
56,1598537792.106106624
38,1598537792.205826048
50,1598537792.305699840
36,1598537792.406008064
42,1598537792.505647872
34,1598537792.605561344
29,1598537792.705498624
44,1598537792.805049856
37,1598537792.905057792
36,1598537793.005222400
54,1598537793.105163264
38,1598537793.205214208
48,1598537793.304968960
40,1598537793.405175296
41,1598537793.505744640
40,1598537793.606008576
41,1598537793.706051328
44,1598537793.805989376
39,1598537793.905877504
32,1598537794.005431296
39,1598537794.105453568
37,1598537794.205174784
44,1598537794.305380608
45,1598537794.405334016
40,1598537794.505532416
32,1598537794.606045184
32,1598537794.706051328
38,1598537794.806031616
38,1598537794.905613824
40,1598537795.004899328
54,1598537795.104651776
34,1598537795.204541440
38,1598537795.304928512
29,1598537795.405056768
37,1598537795.505352192
39,1598537795.605513728
36,1598537795.705525504
36,1598537795.805574144
36,1598537795.905465600
38,1598537796.005631488
39,1598537796.105413120
33,1598537796.205438208
27,1598537796.305506304
32,1598537796.405775360
40,1598537796.505989888
39,1598537796.606038784
44,1598537796.706076416
38,1598537796.805901056
24,1598537796.905578752
38,1598537797.005050368
40,1598537797.104736512
32,1598537797.204630272
38,1598537797.304825088
36,1598537797.404663808
34,1598537797.505259264
46,1598537797.604844544
31,1598537797.705257216
29,1598537797.806070016
33,1598537797.906188032
33,1598537798.006680576
37,1598537798.106158336
25,1598537798.205961472
14,1598537798.305558272
36,1598537798.404888832
31,1598537798.504355840
23,1598537798.604901376
35,1598537798.705291776
29,1598537798.805742592
40,1598537798.905930240
49,1598537799.006003456
34,1598537799.106306304
36,1598537799.206419456
33,1598537799.306163456
41,1598537799.405828352
44,1598537799.505037824
39,1598537799.604370944
50,1598537799.704838400
35,1598537799.804289536
57,1598537799.904848128
51,1598537800.005397504
42,1598537800.105732864
54,1598537800.205579264
50,1598537800.305907712
44,1598537800.406046464
48,1598537800.505889792
40,1598537800.605424384
51,1598537800.704962048
62,1598537800.805070336
48,1598537800.904950272
42,1598537801.005388544
40,1598537801.106251264
39,1598537801.206265344
54,1598537801.306394368
49,1598537801.406593024
67,1598537801.506210816
46,1598537801.605917952
47,1598537801.705295360
57,1598537801.805335040
53,1598537801.905219840
41,1598537802.004895232
45,1598537802.105100544
45,1598537802.205552384
39,1598537802.306134784
43,1598537802.406072832
39,1598537802.505910784
46,1598537802.605871104
52,1598537802.705610496
52,1598537802.804967168
42,1598537802.905359872
53,1598537803.005053440
54,1598537803.104939776
50,1598537803.205152256
36,1598537803.305573120
51,1598537803.405930496
53,1598537803.505833216
47,1598537803.606067968
47,1598537803.706109952
50,1598537803.805591296
36,1598537803.905563392
53,1598537804.005771264
55,1598537804.105665024
66,1598537804.205286912
43,1598537804.305697024
48,1598537804.405854464
43,1598537804.506122752
56,1598537804.606505728
64,1598537804.706278656
64,1598537804.806138880
32,1598537804.905960960
45,1598537805.006039808
41,1598537805.106184448
61,1598537805.206210816
62,1598537805.306289152
72,1598537805.405986048
63,1598537805.506650112
52,1598537805.606860032
69,1598537805.706420224
60,1598537805.806122752
76,1598537805.905701120
44,1598537806.005432320
56,1598537806.105006848
68,1598537806.205702656
73,1598537806.305785088
68,1598537806.405824256
92,1598537806.506331648
69,1598537806.606594560
77,1598537806.706674944
55,1598537806.806473728
62,1598537806.906237696
58,1598537807.006103296
70,1598537807.105684480
60,1598537807.205030144
57,1598537807.305186560
65,1598537807.405106176
74,1598537807.505007872
54,1598537807.605375232
59,1598537807.705949952
58,1598537807.806444032
43,1598537807.906814720
65,1598537808.007012096
48,1598537808.106845440
32,1598537808.206546944
30,1598537808.306234368
23,1598537808.406489088
36,1598537808.506336256
