num_of_features,time
109,1598537710.802564608
91,1598537710.902428160
114,1598537711.002640128
154,1598537711.102785280
130,1598537711.203289088
140,1598537711.303835392
101,1598537711.403970560
164,1598537711.503948800
138,1598537711.603951872
141,1598537711.704188928
164,1598537711.803796992
113,1598537711.903745280
151,1598537712.003729664
142,1598537712.104042496
137,1598537712.203897088
152,1598537712.304165376
136,1598537712.404210944
139,1598537712.504551936
146,1598537712.604486912
94,1598537712.704631808
120,1598537712.804759040
99,1598537712.904200192
122,1598537713.004015360
119,1598537713.103740672
145,1598537713.203595776
164,1598537713.303491328
165,1598537713.403872256
153,1598537713.504287744
111,1598537713.604371200
96,1598537713.704225792
123,1598537713.804227584
112,1598537713.904446976
133,1598537714.004014336
161,1598537714.103576320
125,1598537714.204027904
155,1598537714.303717376
166,1598537714.403722240
169,1598537714.503946752
131,1598537714.603533568
122,1598537714.703465216
141,1598537714.803332352
131,1598537714.903677952
141,1598537715.004181248
144,1598537715.104244992
155,1598537715.203294464
145,1598537715.303394560
152,1598537715.403894016
165,1598537715.503872512
183,1598537715.604144896
156,1598537715.704260096
144,1598537715.804754176
115,1598537715.904882176
181,1598537716.004413440
168,1598537716.104048384
167,1598537716.203085568
170,1598537716.302550272
132,1598537716.402580224
170,1598537716.502992384
144,1598537716.603383808
148,1598537716.703979520
106,1598537716.804411648
117,1598537716.904951808
158,1598537717.004754176
142,1598537717.104478720
114,1598537717.204159488
118,1598537717.303457536
126,1598537717.402441472
100,1598537717.502645248
144,1598537717.602780672
119,1598537717.702679296
144,1598537717.803264000
105,1598537717.903427072
141,1598537718.003951360
129,1598537718.104255488
158,1598537718.204758272
131,1598537718.304901120
121,1598537718.404619520
172,1598537718.503851520
127,1598537718.603863040
146,1598537718.703898368
161,1598537718.803763712
170,1598537718.904519680
109,1598537719.004836864
133,1598537719.105338624
150,1598537719.205334016
167,1598537719.304975104
180,1598537719.404974336
174,1598537719.504454912
147,1598537719.603684864
143,1598537719.703721984
154,1598537719.803569664
136,1598537719.903684352
148,1598537720.004115712
125,1598537720.104944896
122,1598537720.205431552
131,1598537720.305629952
148,1598537720.405489664
110,1598537720.505339136
114,1598537720.604629760
144,1598537720.703668736
109,1598537720.803814912
140,1598537720.903415296
135,1598537721.003481856
164,1598537721.104268032
131,1598537721.205017856
134,1598537721.305716992
157,1598537721.406032384
135,1598537721.505552384
151,1598537721.604918528
137,1598537721.703829760
101,1598537721.803068416
101,1598537721.903484672
129,1598537722.003414784
107,1598537722.103462912
110,1598537722.204169984
103,1598537722.304273152
93,1598537722.404491264
138,1598537722.504012288
97,1598537722.604092416
107,1598537722.703839488
109,1598537722.802980864
110,1598537722.902819840
90,1598537723.003017472
118,1598537723.102773760
114,1598537723.202737664
91,1598537723.302989824
111,1598537723.403363328
81,1598537723.504086016
86,1598537723.605099776
75,1598537723.705773312
94,1598537723.806061312
137,1598537723.905924096
124,1598537724.005749760
133,1598537724.106375680
103,1598537724.206467072
116,1598537724.306773504
107,1598537724.406495232
141,1598537724.505829120
148,1598537724.605234688
140,1598537724.705037312
156,1598537724.804440320
176,1598537724.903800576
151,1598537725.003133184
120,1598537725.103364352
122,1598537725.203510272
131,1598537725.303491840
178,1598537725.403727872
147,1598537725.503586560
171,1598537725.603810560
175,1598537725.703684352
157,1598537725.803441664
174,1598537725.903368192
170,1598537726.003424512
180,1598537726.102808832
134,1598537726.202286592
143,1598537726.303255040
192,1598537726.403462400
147,1598537726.504207616
150,1598537726.605384192
141,1598537726.705338624
164,1598537726.805447168
154,1598537726.905012736
142,1598537727.004432128
169,1598537727.103858176
190,1598537727.203070720
110,1598537727.303402752
187,1598537727.403545344
169,1598537727.503635456
169,1598537727.603717632
149,1598537727.704072960
135,1598537727.804565760
175,1598537727.904732928
128,1598537728.004908288
153,1598537728.105250304
123,1598537728.204636160
166,1598537728.304380672
170,1598537728.403956992
204,1598537728.504090112
184,1598537728.604083968
152,1598537728.704244736
176,1598537728.804431616
163,1598537728.904412160
195,1598537729.004152576
139,1598537729.104032000
180,1598537729.203924992
150,1598537729.303142656
151,1598537729.403080960
149,1598537729.503425280
202,1598537729.603338752
177,1598537729.703491328
128,1598537729.803684096
175,1598537729.903480320
133,1598537730.003416320
151,1598537730.103418112
108,1598537730.203810304
100,1598537730.304228096
128,1598537730.403942912
115,1598537730.503963648
135,1598537730.603962368
132,1598537730.704295680
132,1598537730.804671232
141,1598537730.905086976
141,1598537731.004860416
126,1598537731.105444864
140,1598537731.205914112
140,1598537731.306531072
162,1598537731.406673152
154,1598537731.506531072
127,1598537731.606785024
125,1598537731.706347776
137,1598537731.805573632
152,1598537731.904967168
175,1598537732.004157696
105,1598537732.103684352
85,1598537732.203177216
129,1598537732.302747904
148,1598537732.402373120
163,1598537732.502347264
122,1598537732.602144000
101,1598537732.702436608
145,1598537732.803019008
128,1598537732.903027712
125,1598537733.003715584
171,1598537733.103915008
110,1598537733.204301568
124,1598537733.304686336
149,1598537733.404520960
119,1598537733.504537088
169,1598537733.603852800
184,1598537733.703544064
105,1598537733.803916288
174,1598537733.904039936
151,1598537734.004221696
179,1598537734.104870912
122,1598537734.204836864
150,1598537734.305551616
130,1598537734.405741056
154,1598537734.505637888
151,1598537734.605401344
111,1598537734.704720384
140,1598537734.804588800
162,1598537734.904412928
152,1598537735.003971328
146,1598537735.104142592
154,1598537735.204948224
145,1598537735.304794112
129,1598537735.405063424
114,1598537735.505314304
159,1598537735.605323264
164,1598537735.704885504
142,1598537735.804174336
131,1598537735.904566528
127,1598537736.004851456
152,1598537736.104765952
135,1598537736.205219328
171,1598537736.305658624
107,1598537736.406037760
125,1598537736.505441792
129,1598537736.605395456
169,1598537736.705426432
143,1598537736.805225472
130,1598537736.904943360
97,1598537737.005318400
98,1598537737.105872384
137,1598537737.205992192
131,1598537737.306390016
146,1598537737.406177792
133,1598537737.506257152
164,1598537737.605635072
129,1598537737.705251328
166,1598537737.804764416
150,1598537737.903638528
116,1598537738.002929152
125,1598537738.102956800
154,1598537738.203206400
137,1598537738.303426048
117,1598537738.403982848
123,1598537738.504324096
115,1598537738.604928000
121,1598537738.704909312
135,1598537738.805163008
118,1598537738.905223680
105,1598537739.004523008
109,1598537739.104368896
123,1598537739.203947520
119,1598537739.303800320
155,1598537739.403971584
128,1598537739.504579328
129,1598537739.605307904
167,1598537739.705689600
159,1598537739.805571072
145,1598537739.905567488
125,1598537740.005219584
158,1598537740.104221184
109,1598537740.204182784
141,1598537740.304493056
135,1598537740.404325632
144,1598537740.504722432
144,1598537740.605396992
140,1598537740.706373376
168,1598537740.806582784
138,1598537740.906753792
114,1598537741.006868480
96,1598537741.106564864
115,1598537741.205806336
114,1598537741.305735936
155,1598537741.405200896
107,1598537741.504262912
101,1598537741.604101376
104,1598537741.703654912
98,1598537741.803879424
95,1598537741.903653376
98,1598537742.003663872
61,1598537742.103343616
48,1598537742.203287552
55,1598537742.303603968
75,1598537742.404329728
99,1598537742.504773376
111,1598537742.605188352
88,1598537742.705911552
79,1598537742.806277888
121,1598537742.906427136
112,1598537743.005965056
115,1598537743.105508864
147,1598537743.204904448
156,1598537743.304331264
139,1598537743.404014592
124,1598537743.503876352
190,1598537743.603900928
132,1598537743.704385024
115,1598537743.804862208
114,1598537743.905228544
177,1598537744.005540096
159,1598537744.105527296
163,1598537744.205634816
141,1598537744.305221376
152,1598537744.404722176
139,1598537744.504450048
165,1598537744.604303104
173,1598537744.704397568
194,1598537744.804132096
167,1598537744.904669184
141,1598537745.005335040
137,1598537745.105338112
179,1598537745.205102336
176,1598537745.305116672
177,1598537745.404819456
159,1598537745.504155648
145,1598537745.603916032
137,1598537745.704232448
175,1598537745.804169728
153,1598537745.904256256
133,1598537746.004968448
124,1598537746.105285376
159,1598537746.205513984
146,1598537746.305409792
125,1598537746.405572096
162,1598537746.505169152
114,1598537746.604296960
120,1598537746.704407040
167,1598537746.803930368
168,1598537746.903822592
157,1598537747.003940864
160,1598537747.104324352
115,1598537747.204176896
181,1598537747.303922176
183,1598537747.403986688
149,1598537747.504190208
153,1598537747.604179200
152,1598537747.703693568
153,1598537747.804373248
145,1598537747.904361984
120,1598537748.004578048
101,1598537748.105254656
173,1598537748.205523456
101,1598537748.305422592
206,1598537748.404793088
158,1598537748.504776960
192,1598537748.604532736
199,1598537748.704018432
176,1598537748.804122624
131,1598537748.904556288
165,1598537749.004864256
196,1598537749.105225984
143,1598537749.205461504
124,1598537749.305562368
148,1598537749.405644288
155,1598537749.505351680
163,1598537749.605091328
119,1598537749.704975872
138,1598537749.804701952
141,1598537749.904694784
174,1598537750.004520192
154,1598537750.104608000
136,1598537750.204799488
116,1598537750.305135872
108,1598537750.405527552
135,1598537750.505205504
167,1598537750.605445120
168,1598537750.705100032
158,1598537750.805063424
135,1598537750.904604672
90,1598537751.004460032
107,1598537751.104730368
129,1598537751.204473088
152,1598537751.305219328
165,1598537751.405590272
101,1598537751.505859328
128,1598537751.605610240
129,1598537751.705608448
131,1598537751.805339136
117,1598537751.904987392
154,1598537752.004293888
161,1598537752.104568320
145,1598537752.204673536
88,1598537752.304774656
102,1598537752.405210880
102,1598537752.505301504
74,1598537752.605009408
136,1598537752.705016064
130,1598537752.805068288
102,1598537752.904874752
100,1598537753.004518144
132,1598537753.104398080
98,1598537753.203761664
116,1598537753.304111360
128,1598537753.403727872
101,1598537753.504002816
111,1598537753.604348416
113,1598537753.705270784
89,1598537753.805144576
107,1598537753.905374208
89,1598537754.004999424
108,1598537754.104360960
117,1598537754.203973376
119,1598537754.304244992
104,1598537754.404184320
124,1598537754.504598016
139,1598537754.604978176
104,1598537754.705086208
111,1598537754.804963072
112,1598537754.904956928
111,1598537755.004199168
105,1598537755.104174592
138,1598537755.203796992
142,1598537755.303909376
105,1598537755.404535808
136,1598537755.504503552
102,1598537755.604962048
102,1598537755.705713408
125,1598537755.805762560
102,1598537755.905482752
131,1598537756.005257216
132,1598537756.105015296
119,1598537756.204632320
155,1598537756.303721216
100,1598537756.404039168
134,1598537756.503840256
124,1598537756.604002048
134,1598537756.704667392
149,1598537756.804820992
114,1598537756.905171712
134,1598537757.005158912
100,1598537757.105200640
112,1598537757.205030400
130,1598537757.304528640
125,1598537757.404038912
121,1598537757.504267264
129,1598537757.604119040
122,1598537757.704219648
124,1598537757.804698880
124,1598537757.904779520
117,1598537758.004641024
136,1598537758.104644352
119,1598537758.204556032
136,1598537758.304475648
139,1598537758.404295680
137,1598537758.504300288
132,1598537758.604565760
152,1598537758.704458240
144,1598537758.804621056
106,1598537758.905252864
122,1598537759.005503744
123,1598537759.105248512
163,1598537759.205136896
120,1598537759.305008128
144,1598537759.405213184
176,1598537759.504887808
120,1598537759.605321984
156,1598537759.705302528
139,1598537759.805376512
129,1598537759.905545728
146,1598537760.005792256
115,1598537760.105979648
155,1598537760.205641728
106,1598537760.305656064
133,1598537760.405570048
132,1598537760.505123328
118,1598537760.605338880
143,1598537760.705465344
143,1598537760.805481984
129,1598537760.905865472
149,1598537761.006350080
108,1598537761.106465024
136,1598537761.206311168
156,1598537761.305890816
140,1598537761.405629440
132,1598537761.505278720
157,1598537761.604743424
100,1598537761.705271552
137,1598537761.805132800
139,1598537761.905126656
134,1598537762.005686784
113,1598537762.105687296
130,1598537762.205973760
125,1598537762.305629696
164,1598537762.405386752
124,1598537762.505007616
179,1598537762.604477696
142,1598537762.703959040
119,1598537762.804267776
139,1598537762.903903744
134,1598537763.004116224
122,1598537763.104281856
127,1598537763.204468224
152,1598537763.305370368
140,1598537763.405418240
118,1598537763.505637120
107,1598537763.605420800
129,1598537763.704695808
114,1598537763.805009664
126,1598537763.904934656
128,1598537764.005055744
122,1598537764.105173248
135,1598537764.205350144
132,1598537764.305535488
105,1598537764.405438208
128,1598537764.505355008
120,1598537764.604897536
135,1598537764.704395008
113,1598537764.803838720
90,1598537764.904354048
119,1598537765.004247296
88,1598537765.104749056
104,1598537765.205485312
87,1598537765.305676288
98,1598537765.406486016
137,1598537765.506286848
129,1598537765.606349056
113,1598537765.705960704
106,1598537765.805197824
133,1598537765.905086720
97,1598537766.004727552
109,1598537766.104551168
124,1598537766.205104640
100,1598537766.305519104
104,1598537766.405639936
94,1598537766.505760512
111,1598537766.605636608
116,1598537766.705895424
91,1598537766.805418240
94,1598537766.904694272
89,1598537767.004941312
116,1598537767.104664832
112,1598537767.204433664
109,1598537767.304939520
108,1598537767.405450752
86,1598537767.505453824
91,1598537767.605448448
108,1598537767.705617920
129,1598537767.805666816
133,1598537767.905286144
123,1598537768.005005824
77,1598537768.105459456
95,1598537768.205469440
84,1598537768.305603840
111,1598537768.405566976
94,1598537768.505737472
83,1598537768.606190848
122,1598537768.706435328
95,1598537768.806875648
82,1598537768.907036416
127,1598537769.006738944
94,1598537769.106814464
153,1598537769.207287808
135,1598537769.306685440
124,1598537769.406729984
157,1598537769.506248192
143,1598537769.605830400
154,1598537769.705349120
171,1598537769.804710912
151,1598537769.904241152
166,1598537770.003933696
115,1598537770.103537664
130,1598537770.203289344
111,1598537770.303838464
139,1598537770.403646976
177,1598537770.504190720
139,1598537770.604669440
146,1598537770.705136128
134,1598537770.805310208
183,1598537770.905182976
141,1598537771.005088768
176,1598537771.104884992
140,1598537771.204063488
148,1598537771.303680256
164,1598537771.403786240
143,1598537771.503891968
150,1598537771.603808000
156,1598537771.704157952
144,1598537771.803820032
176,1598537771.904523264
140,1598537772.004782336
116,1598537772.105999616
139,1598537772.206109696
152,1598537772.305934592
151,1598537772.405732352
182,1598537772.505629696
161,1598537772.605495296
171,1598537772.705272320
194,1598537772.805130240
111,1598537772.904907008
171,1598537773.004827648
173,1598537773.104404480
168,1598537773.204258304
233,1598537773.303964672
209,1598537773.403585792
159,1598537773.503402496
135,1598537773.603653888
177,1598537773.704227840
190,1598537773.804555776
152,1598537773.904990464
167,1598537774.005445888
160,1598537774.105637376
210,1598537774.205216256
179,1598537774.304984832
207,1598537774.404984576
203,1598537774.504226560
147,1598537774.604196608
144,1598537774.704177664
210,1598537774.804352000
177,1598537774.904924160
150,1598537775.005186304
144,1598537775.105778688
162,1598537775.206173696
174,1598537775.305950208
138,1598537775.406007808
143,1598537775.505826816
152,1598537775.605402624
170,1598537775.705271040
185,1598537775.805245952
159,1598537775.905074688
146,1598537776.005509888
142,1598537776.105860352
185,1598537776.206049280
169,1598537776.305308928
187,1598537776.405190912
195,1598537776.505212928
162,1598537776.604815616
144,1598537776.704347136
175,1598537776.804726528
182,1598537776.904786176
154,1598537777.005311488
125,1598537777.105866496
133,1598537777.206132480
168,1598537777.306776832
154,1598537777.406070528
183,1598537777.505985792
171,1598537777.605818368
154,1598537777.705126912
130,1598537777.804604928
171,1598537777.904838400
156,1598537778.005110528
165,1598537778.105618176
169,1598537778.206051072
170,1598537778.306892544
160,1598537778.407056640
150,1598537778.507130880
173,1598537778.607183104
165,1598537778.706755584
150,1598537778.806191360
166,1598537778.905662976
141,1598537779.005171968
147,1598537779.104646144
187,1598537779.204640000
172,1598537779.305138176
160,1598537779.406002944
174,1598537779.506414592
194,1598537779.606367232
161,1598537779.706711296
190,1598537779.806333184
176,1598537779.905633280
162,1598537780.005582848
166,1598537780.105562112
138,1598537780.205475840
156,1598537780.305751808
132,1598537780.405933056
118,1598537780.506120960
164,1598537780.605868288
156,1598537780.705901568
103,1598537780.805660416
133,1598537780.905404928
133,1598537781.005075712
145,1598537781.105307392
145,1598537781.205114880
154,1598537781.305521408
154,1598537781.405504256
131,1598537781.506411008
144,1598537781.606811904
167,1598537781.706073088
133,1598537781.806098688
126,1598537781.905849344
126,1598537782.005111296
192,1598537782.104677120
137,1598537782.203933696
133,1598537782.303776000
127,1598537782.403616768
171,1598537782.504351488
138,1598537782.605117696
127,1598537782.705334784
154,1598537782.805580288
158,1598537782.905923584
126,1598537783.006297600
126,1598537783.106082560
158,1598537783.205560832
133,1598537783.306154240
170,1598537783.405667072
152,1598537783.505742336
167,1598537783.605858304
163,1598537783.706052608
157,1598537783.805742080
142,1598537783.905501952
156,1598537784.005579776
128,1598537784.105655296
147,1598537784.205309952
137,1598537784.305315840
136,1598537784.405661440
145,1598537784.505702656
160,1598537784.605871104
133,1598537784.706246144
113,1598537784.806565632
141,1598537784.906757376
186,1598537785.006123264
120,1598537785.106022400
153,1598537785.205513984
174,1598537785.305542144
153,1598537785.405376000
133,1598537785.505622528
122,1598537785.605367040
99,1598537785.705497088
133,1598537785.806070528
136,1598537785.906485248
112,1598537786.006719232
151,1598537786.106542592
140,1598537786.206389504
128,1598537786.306137600
117,1598537786.405736192
133,1598537786.505232896
101,1598537786.605928704
108,1598537786.706025984
85,1598537786.806337280
100,1598537786.906672640
91,1598537787.006597376
113,1598537787.106774272
111,1598537787.206150400
98,1598537787.305367296
160,1598537787.404140032
150,1598537787.503273472
114,1598537787.603091968
134,1598537787.703861760
119,1598537787.804213504
146,1598537787.905084928
142,1598537788.006030080
126,1598537788.106312704
100,1598537788.206884352
114,1598537788.307160576
116,1598537788.406425088
113,1598537788.506067456
145,1598537788.605971968
97,1598537788.706215424
147,1598537788.806700032
100,1598537788.906302464
120,1598537789.005574144
106,1598537789.105701632
108,1598537789.205716736
119,1598537789.305475584
138,1598537789.405143296
94,1598537789.504506624
117,1598537789.604044800
117,1598537789.704362496
126,1598537789.804377856
132,1598537789.904333824
121,1598537790.004423680
135,1598537790.104743936
139,1598537790.205559040
150,1598537790.306011136
139,1598537790.405946112
148,1598537790.505955328
143,1598537790.605977088
201,1598537790.705744640
169,1598537790.805619968
166,1598537790.905152000
136,1598537791.005260800
147,1598537791.104939264
181,1598537791.204888320
125,1598537791.305761024
145,1598537791.405497088
169,1598537791.505453568
164,1598537791.605575424
174,1598537791.705435136
140,1598537791.805470976
149,1598537791.905438208
119,1598537792.005658368
195,1598537792.106106624
138,1598537792.205826048
144,1598537792.305699840
105,1598537792.406008064
169,1598537792.505647872
148,1598537792.605561344
127,1598537792.705498624
194,1598537792.805049856
136,1598537792.905057792
97,1598537793.005222400
149,1598537793.105163264
145,1598537793.205214208
127,1598537793.304968960
158,1598537793.405175296
173,1598537793.505744640
129,1598537793.606008576
147,1598537793.706051328
151,1598537793.805989376
108,1598537793.905877504
138,1598537794.005431296
124,1598537794.105453568
133,1598537794.205174784
111,1598537794.305380608
110,1598537794.405334016
125,1598537794.505532416
114,1598537794.606045184
118,1598537794.706051328
128,1598537794.806031616
148,1598537794.905613824
151,1598537795.004899328
134,1598537795.104651776
110,1598537795.204541440
123,1598537795.304928512
131,1598537795.405056768
111,1598537795.505352192
118,1598537795.605513728
128,1598537795.705525504
145,1598537795.805574144
137,1598537795.905465600
139,1598537796.005631488
146,1598537796.105413120
165,1598537796.205438208
103,1598537796.305506304
113,1598537796.405775360
120,1598537796.505989888
123,1598537796.606038784
114,1598537796.706076416
134,1598537796.805901056
125,1598537796.905578752
132,1598537797.005050368
139,1598537797.104736512
133,1598537797.204630272
126,1598537797.304825088
136,1598537797.404663808
157,1598537797.505259264
122,1598537797.604844544
116,1598537797.705257216
137,1598537797.806070016
161,1598537797.906188032
149,1598537798.006680576
140,1598537798.106158336
150,1598537798.205961472
130,1598537798.305558272
147,1598537798.404888832
123,1598537798.504355840
130,1598537798.604901376
164,1598537798.705291776
162,1598537798.805742592
163,1598537798.905930240
169,1598537799.006003456
131,1598537799.106306304
157,1598537799.206419456
140,1598537799.306163456
137,1598537799.405828352
143,1598537799.505037824
151,1598537799.604370944
150,1598537799.704838400
152,1598537799.804289536
119,1598537799.904848128
121,1598537800.005397504
127,1598537800.105732864
145,1598537800.205579264
146,1598537800.305907712
129,1598537800.406046464
119,1598537800.505889792
111,1598537800.605424384
89,1598537800.704962048
140,1598537800.805070336
130,1598537800.904950272
118,1598537801.005388544
116,1598537801.106251264
137,1598537801.206265344
105,1598537801.306394368
172,1598537801.406593024
140,1598537801.506210816
141,1598537801.605917952
109,1598537801.705295360
121,1598537801.805335040
152,1598537801.905219840
165,1598537802.004895232
134,1598537802.105100544
139,1598537802.205552384
116,1598537802.306134784
125,1598537802.406072832
162,1598537802.505910784
133,1598537802.605871104
153,1598537802.705610496
147,1598537802.804967168
136,1598537802.905359872
174,1598537803.005053440
139,1598537803.104939776
172,1598537803.205152256
127,1598537803.305573120
137,1598537803.405930496
188,1598537803.505833216
128,1598537803.606067968
128,1598537803.706109952
143,1598537803.805591296
144,1598537803.905563392
122,1598537804.005771264
107,1598537804.105665024
122,1598537804.205286912
126,1598537804.305697024
114,1598537804.405854464
98,1598537804.506122752
143,1598537804.606505728
107,1598537804.706278656
119,1598537804.806138880
87,1598537804.905960960
118,1598537805.006039808
105,1598537805.106184448
98,1598537805.206210816
106,1598537805.306289152
87,1598537805.405986048
93,1598537805.506650112
80,1598537805.606860032
111,1598537805.706420224
127,1598537805.806122752
138,1598537805.905701120
109,1598537806.005432320
95,1598537806.105006848
122,1598537806.205702656
123,1598537806.305785088
101,1598537806.405824256
115,1598537806.506331648
103,1598537806.606594560
117,1598537806.706674944
126,1598537806.806473728
111,1598537806.906237696
76,1598537807.006103296
119,1598537807.105684480
129,1598537807.205030144
125,1598537807.305186560
119,1598537807.405106176
129,1598537807.505007872
113,1598537807.605375232
147,1598537807.705949952
120,1598537807.806444032
132,1598537807.906814720
153,1598537808.007012096
126,1598537808.106845440
152,1598537808.206546944
116,1598537808.306234368
131,1598537808.406489088
146,1598537808.506336256
