num_of_features,time
65,1598537694.103339520
67,1598537694.203521792
48,1598537694.303508480
77,1598537694.403532544
65,1598537694.503343360
73,1598537694.603265792
61,1598537694.703204608
76,1598537694.802643456
90,1598537694.902685184
93,1598537695.002489344
99,1598537695.102608896
86,1598537695.202398720
95,1598537695.302222336
90,1598537695.402703616
95,1598537695.503401472
57,1598537695.604009984
110,1598537695.704362240
101,1598537695.804226048
105,1598537695.904278784
108,1598537696.004132608
98,1598537696.103810304
122,1598537696.203000320
99,1598537696.303184128
96,1598537696.402724096
116,1598537696.502637824
79,1598537696.603169792
67,1598537696.703492608
79,1598537696.803767296
88,1598537696.903966464
79,1598537697.003785728
104,1598537697.103819264
97,1598537697.203604992
94,1598537697.303470848
72,1598537697.403373312
91,1598537697.503249664
85,1598537697.603335168
76,1598537697.703052800
108,1598537697.803430144
66,1598537697.903967488
97,1598537698.004059648
81,1598537698.104036096
78,1598537698.203718912
65,1598537698.303409664
111,1598537698.402907392
65,1598537698.502621952
70,1598537698.602518528
100,1598537698.702190848
69,1598537698.802339584
66,1598537698.902828032
99,1598537699.002951936
96,1598537699.103831808
73,1598537699.204142336
72,1598537699.304279808
85,1598537699.404285696
54,1598537699.503909376
64,1598537699.603536896
76,1598537699.703383040
53,1598537699.803111424
88,1598537699.903269376
49,1598537700.003686144
59,1598537700.104567040
100,1598537700.204825600
40,1598537700.304686848
76,1598537700.404611072
118,1598537700.504380416
92,1598537700.603583232
103,1598537700.702985728
88,1598537700.802432768
98,1598537700.902303488
86,1598537701.002434816
83,1598537701.103268352
93,1598537701.203990528
91,1598537701.304719104
57,1598537701.404720128
49,1598537701.504759552
59,1598537701.604305664
39,1598537701.704070400
36,1598537701.803518208
58,1598537701.903376384
53,1598537702.003476480
39,1598537702.103674112
27,1598537702.204179712
73,1598537702.304676608
100,1598537702.404742400
115,1598537702.504436736
112,1598537702.603580672
140,1598537702.702465792
152,1598537702.802170880
101,1598537702.901993728
124,1598537703.001725696
126,1598537703.102285824
154,1598537703.204187392
131,1598537703.304775680
151,1598537703.405322240
172,1598537703.504624896
171,1598537703.604696832
150,1598537703.704100352
134,1598537703.803268608
99,1598537703.903266560
168,1598537704.003154176
158,1598537704.102168320
177,1598537704.202090496
174,1598537704.301794304
116,1598537704.401362944
168,1598537704.502129664
177,1598537704.602456320
147,1598537704.702997248
134,1598537704.802915072
162,1598537704.903193856
148,1598537705.003770112
169,1598537705.103958272
152,1598537705.204228096
119,1598537705.304475136
105,1598537705.404529408
132,1598537705.504548864
121,1598537705.605214464
129,1598537705.705425152
153,1598537705.805591808
157,1598537705.905298176
153,1598537706.004286720
147,1598537706.103330560
119,1598537706.202824448
126,1598537706.301979392
84,1598537706.401971456
96,1598537706.502470144
97,1598537706.602056704
89,1598537706.702539520
85,1598537706.803378432
60,1598537706.904060928
86,1598537707.005063424
102,1598537707.104896768
101,1598537707.204882432
66,1598537707.304422400
77,1598537707.404078592
56,1598537707.503975936
81,1598537707.603846400
89,1598537707.703697152
76,1598537707.803640064
92,1598537707.904354816
93,1598537708.004295424
107,1598537708.104991488
90,1598537708.205271552
101,1598537708.304583424
119,1598537708.404174592
100,1598537708.503460096
132,1598537708.603739648
120,1598537708.704212480
185,1598537708.804492288
153,1598537708.904565248
158,1598537709.004520448
192,1598537709.104053760
172,1598537709.203916544
172,1598537709.303887104
197,1598537709.403480320
178,1598537709.503322112
230,1598537709.602878720
160,1598537709.702231552
185,1598537709.802203904
194,1598537709.902418944
147,1598537710.002702080
178,1598537710.103721216
196,1598537710.203721728
203,1598537710.304422400
227,1598537710.404123392
137,1598537710.503733760
213,1598537710.603501824
234,1598537710.703072256
174,1598537710.802564608
176,1598537710.902428160
187,1598537711.002640128
198,1598537711.102785280
207,1598537711.203289088
266,1598537711.303835392
200,1598537711.403970560
243,1598537711.503948800
230,1598537711.603951872
242,1598537711.704188928
238,1598537711.803796992
197,1598537711.903745280
216,1598537712.003729664
229,1598537712.104042496
216,1598537712.203897088
216,1598537712.304165376
230,1598537712.404210944
200,1598537712.504551936
205,1598537712.604486912
215,1598537712.704631808
198,1598537712.804759040
207,1598537712.904200192
151,1598537713.004015360
233,1598537713.103740672
236,1598537713.203595776
215,1598537713.303491328
186,1598537713.403872256
193,1598537713.504287744
198,1598537713.604371200
208,1598537713.704225792
194,1598537713.804227584
163,1598537713.904446976
220,1598537714.004014336
189,1598537714.103576320
197,1598537714.204027904
152,1598537714.303717376
183,1598537714.403722240
184,1598537714.503946752
170,1598537714.603533568
198,1598537714.703465216
187,1598537714.803332352
192,1598537714.903677952
173,1598537715.004181248
209,1598537715.104244992
186,1598537715.203294464
187,1598537715.303394560
175,1598537715.403894016
181,1598537715.503872512
214,1598537715.604144896
191,1598537715.704260096
193,1598537715.804754176
186,1598537715.904882176
220,1598537716.004413440
169,1598537716.104048384
142,1598537716.203085568
148,1598537716.302550272
165,1598537716.402580224
173,1598537716.502992384
172,1598537716.603383808
143,1598537716.703979520
92,1598537716.804411648
151,1598537716.904951808
134,1598537717.004754176
79,1598537717.104478720
158,1598537717.204159488
147,1598537717.303457536
172,1598537717.402441472
180,1598537717.502645248
175,1598537717.602780672
218,1598537717.702679296
184,1598537717.803264000
162,1598537717.903427072
172,1598537718.003951360
172,1598537718.104255488
185,1598537718.204758272
196,1598537718.304901120
208,1598537718.404619520
198,1598537718.503851520
205,1598537718.603863040
169,1598537718.703898368
167,1598537718.803763712
169,1598537718.904519680
146,1598537719.004836864
124,1598537719.105338624
132,1598537719.205334016
153,1598537719.304975104
158,1598537719.404974336
154,1598537719.504454912
140,1598537719.603684864
132,1598537719.703721984
142,1598537719.803569664
129,1598537719.903684352
120,1598537720.004115712
116,1598537720.104944896
117,1598537720.205431552
116,1598537720.305629952
94,1598537720.405489664
50,1598537720.505339136
104,1598537720.604629760
107,1598537720.703668736
120,1598537720.803814912
134,1598537720.903415296
124,1598537721.003481856
129,1598537721.104268032
135,1598537721.205017856
145,1598537721.305716992
156,1598537721.406032384
137,1598537721.505552384
112,1598537721.604918528
85,1598537721.703829760
122,1598537721.803068416
124,1598537721.903484672
123,1598537722.003414784
127,1598537722.103462912
109,1598537722.204169984
126,1598537722.304273152
118,1598537722.404491264
123,1598537722.504012288
75,1598537722.604092416
41,1598537722.703839488
54,1598537722.802980864
39,1598537722.902819840
66,1598537723.003017472
76,1598537723.102773760
86,1598537723.202737664
79,1598537723.302989824
83,1598537723.403363328
94,1598537723.504086016
80,1598537723.605099776
67,1598537723.705773312
57,1598537723.806061312
81,1598537723.905924096
56,1598537724.005749760
90,1598537724.106375680
51,1598537724.206467072
81,1598537724.306773504
70,1598537724.406495232
96,1598537724.505829120
94,1598537724.605234688
110,1598537724.705037312
155,1598537724.804440320
181,1598537724.903800576
207,1598537725.003133184
202,1598537725.103364352
180,1598537725.203510272
205,1598537725.303491840
296,1598537725.403727872
244,1598537725.503586560
253,1598537725.603810560
225,1598537725.703684352
242,1598537725.803441664
256,1598537725.903368192
291,1598537726.003424512
274,1598537726.102808832
219,1598537726.202286592
261,1598537726.303255040
231,1598537726.403462400
228,1598537726.504207616
257,1598537726.605384192
206,1598537726.705338624
253,1598537726.805447168
250,1598537726.905012736
254,1598537727.004432128
277,1598537727.103858176
241,1598537727.203070720
230,1598537727.303402752
249,1598537727.403545344
250,1598537727.503635456
213,1598537727.603717632
205,1598537727.704072960
233,1598537727.804565760
244,1598537727.904732928
205,1598537728.004908288
244,1598537728.105250304
224,1598537728.204636160
217,1598537728.304380672
245,1598537728.403956992
234,1598537728.504090112
257,1598537728.604083968
284,1598537728.704244736
260,1598537728.804431616
300,1598537728.904412160
242,1598537729.004152576
230,1598537729.104032000
280,1598537729.203924992
268,1598537729.303142656
259,1598537729.403080960
281,1598537729.503425280
277,1598537729.603338752
238,1598537729.703491328
191,1598537729.803684096
220,1598537729.903480320
184,1598537730.003416320
181,1598537730.103418112
178,1598537730.203810304
172,1598537730.304228096
157,1598537730.403942912
99,1598537730.503963648
140,1598537730.603962368
107,1598537730.704295680
114,1598537730.804671232
85,1598537730.905086976
100,1598537731.004860416
86,1598537731.105444864
82,1598537731.205914112
102,1598537731.306531072
113,1598537731.406673152
79,1598537731.506531072
116,1598537731.606785024
144,1598537731.706347776
105,1598537731.805573632
164,1598537731.904967168
153,1598537732.004157696
133,1598537732.103684352
142,1598537732.203177216
156,1598537732.302747904
134,1598537732.402373120
198,1598537732.502347264
166,1598537732.602144000
126,1598537732.702436608
146,1598537732.803019008
154,1598537732.903027712
156,1598537733.003715584
217,1598537733.103915008
186,1598537733.204301568
184,1598537733.304686336
205,1598537733.404520960
151,1598537733.504537088
180,1598537733.603852800
188,1598537733.703544064
169,1598537733.803916288
203,1598537733.904039936
189,1598537734.004221696
204,1598537734.104870912
170,1598537734.204836864
236,1598537734.305551616
270,1598537734.405741056
245,1598537734.505637888
249,1598537734.605401344
235,1598537734.704720384
250,1598537734.804588800
239,1598537734.904412928
255,1598537735.003971328
313,1598537735.104142592
254,1598537735.204948224
239,1598537735.304794112
274,1598537735.405063424
275,1598537735.505314304
253,1598537735.605323264
251,1598537735.704885504
243,1598537735.804174336
270,1598537735.904566528
267,1598537736.004851456
326,1598537736.104765952
259,1598537736.205219328
266,1598537736.305658624
227,1598537736.406037760
234,1598537736.505441792
279,1598537736.605395456
268,1598537736.705426432
275,1598537736.805225472
198,1598537736.904943360
178,1598537737.005318400
162,1598537737.105872384
262,1598537737.205992192
322,1598537737.306390016
282,1598537737.406177792
280,1598537737.506257152
342,1598537737.605635072
333,1598537737.705251328
311,1598537737.804764416
347,1598537737.903638528
233,1598537738.002929152
288,1598537738.102956800
339,1598537738.203206400
341,1598537738.303426048
303,1598537738.403982848
244,1598537738.504324096
254,1598537738.604928000
265,1598537738.704909312
265,1598537738.805163008
225,1598537738.905223680
197,1598537739.004523008
198,1598537739.104368896
235,1598537739.203947520
206,1598537739.303800320
222,1598537739.403971584
198,1598537739.504579328
203,1598537739.605307904
274,1598537739.705689600
252,1598537739.805571072
261,1598537739.905567488
203,1598537740.005219584
219,1598537740.104221184
166,1598537740.204182784
246,1598537740.304493056
204,1598537740.404325632
218,1598537740.504722432
232,1598537740.605396992
258,1598537740.706373376
266,1598537740.806582784
208,1598537740.906753792
155,1598537741.006868480
140,1598537741.106564864
231,1598537741.205806336
106,1598537741.305735936
229,1598537741.405200896
172,1598537741.504262912
163,1598537741.604101376
161,1598537741.703654912
166,1598537741.803879424
75,1598537741.903653376
63,1598537742.003663872
68,1598537742.103343616
84,1598537742.203287552
100,1598537742.303603968
164,1598537742.404329728
193,1598537742.504773376
146,1598537742.605188352
175,1598537742.705911552
179,1598537742.806277888
228,1598537742.906427136
241,1598537743.005965056
226,1598537743.105508864
244,1598537743.204904448
236,1598537743.304331264
251,1598537743.404014592
198,1598537743.503876352
266,1598537743.603900928
232,1598537743.704385024
214,1598537743.804862208
196,1598537743.905228544
244,1598537744.005540096
239,1598537744.105527296
271,1598537744.205634816
254,1598537744.305221376
260,1598537744.404722176
229,1598537744.504450048
263,1598537744.604303104
251,1598537744.704397568
288,1598537744.804132096
237,1598537744.904669184
247,1598537745.005335040
218,1598537745.105338112
292,1598537745.205102336
305,1598537745.305116672
284,1598537745.404819456
263,1598537745.504155648
246,1598537745.603916032
254,1598537745.704232448
259,1598537745.804169728
255,1598537745.904256256
241,1598537746.004968448
239,1598537746.105285376
235,1598537746.205513984
224,1598537746.305409792
247,1598537746.405572096
227,1598537746.505169152
180,1598537746.604296960
238,1598537746.704407040
223,1598537746.803930368
249,1598537746.903822592
267,1598537747.003940864
231,1598537747.104324352
254,1598537747.204176896
259,1598537747.303922176
315,1598537747.403986688
247,1598537747.504190208
249,1598537747.604179200
292,1598537747.703693568
295,1598537747.804373248
234,1598537747.904361984
217,1598537748.004578048
195,1598537748.105254656
280,1598537748.205523456
243,1598537748.305422592
307,1598537748.404793088
260,1598537748.504776960
306,1598537748.604532736
267,1598537748.704018432
249,1598537748.804122624
271,1598537748.904556288
295,1598537749.004864256
329,1598537749.105225984
304,1598537749.205461504
337,1598537749.305562368
316,1598537749.405644288
280,1598537749.505351680
297,1598537749.605091328
278,1598537749.704975872
299,1598537749.804701952
282,1598537749.904694784
301,1598537750.004520192
277,1598537750.104608000
229,1598537750.204799488
242,1598537750.305135872
264,1598537750.405527552
289,1598537750.505205504
303,1598537750.605445120
240,1598537750.705100032
208,1598537750.805063424
232,1598537750.904604672
129,1598537751.004460032
233,1598537751.104730368
224,1598537751.204473088
281,1598537751.305219328
269,1598537751.405590272
220,1598537751.505859328
271,1598537751.605610240
232,1598537751.705608448
243,1598537751.805339136
249,1598537751.904987392
270,1598537752.004293888
300,1598537752.104568320
255,1598537752.204673536
225,1598537752.304774656
284,1598537752.405210880
225,1598537752.505301504
231,1598537752.605009408
275,1598537752.705016064
257,1598537752.805068288
223,1598537752.904874752
238,1598537753.004518144
242,1598537753.104398080
227,1598537753.203761664
243,1598537753.304111360
191,1598537753.403727872
220,1598537753.504002816
231,1598537753.604348416
228,1598537753.705270784
211,1598537753.805144576
211,1598537753.905374208
191,1598537754.004999424
183,1598537754.104360960
263,1598537754.203973376
207,1598537754.304244992
174,1598537754.404184320
197,1598537754.504598016
165,1598537754.604978176
171,1598537754.705086208
187,1598537754.804963072
161,1598537754.904956928
183,1598537755.004199168
144,1598537755.104174592
163,1598537755.203796992
144,1598537755.303909376
76,1598537755.404535808
140,1598537755.504503552
92,1598537755.604962048
103,1598537755.705713408
131,1598537755.805762560
102,1598537755.905482752
127,1598537756.005257216
105,1598537756.105015296
122,1598537756.204632320
112,1598537756.303721216
86,1598537756.404039168
90,1598537756.503840256
112,1598537756.604002048
103,1598537756.704667392
106,1598537756.804820992
103,1598537756.905171712
97,1598537757.005158912
105,1598537757.105200640
112,1598537757.205030400
129,1598537757.304528640
113,1598537757.404038912
104,1598537757.504267264
112,1598537757.604119040
108,1598537757.704219648
112,1598537757.804698880
102,1598537757.904779520
88,1598537758.004641024
106,1598537758.104644352
101,1598537758.204556032
93,1598537758.304475648
107,1598537758.404295680
101,1598537758.504300288
102,1598537758.604565760
101,1598537758.704458240
96,1598537758.804621056
87,1598537758.905252864
106,1598537759.005503744
93,1598537759.105248512
115,1598537759.205136896
95,1598537759.305008128
101,1598537759.405213184
134,1598537759.504887808
91,1598537759.605321984
103,1598537759.705302528
87,1598537759.805376512
113,1598537759.905545728
126,1598537760.005792256
113,1598537760.105979648
120,1598537760.205641728
110,1598537760.305656064
103,1598537760.405570048
134,1598537760.505123328
114,1598537760.605338880
110,1598537760.705465344
108,1598537760.805481984
117,1598537760.905865472
126,1598537761.006350080
104,1598537761.106465024
133,1598537761.206311168
135,1598537761.305890816
109,1598537761.405629440
125,1598537761.505278720
129,1598537761.604743424
102,1598537761.705271552
124,1598537761.805132800
124,1598537761.905126656
131,1598537762.005686784
122,1598537762.105687296
135,1598537762.205973760
124,1598537762.305629696
125,1598537762.405386752
104,1598537762.505007616
140,1598537762.604477696
105,1598537762.703959040
120,1598537762.804267776
109,1598537762.903903744
119,1598537763.004116224
105,1598537763.104281856
121,1598537763.204468224
139,1598537763.305370368
131,1598537763.405418240
109,1598537763.505637120
78,1598537763.605420800
120,1598537763.704695808
114,1598537763.805009664
140,1598537763.904934656
120,1598537764.005055744
101,1598537764.105173248
130,1598537764.205350144
103,1598537764.305535488
122,1598537764.405438208
123,1598537764.505355008
125,1598537764.604897536
111,1598537764.704395008
118,1598537764.803838720
104,1598537764.904354048
102,1598537765.004247296
95,1598537765.104749056
104,1598537765.205485312
100,1598537765.305676288
94,1598537765.406486016
139,1598537765.506286848
106,1598537765.606349056
98,1598537765.705960704
92,1598537765.805197824
83,1598537765.905086720
103,1598537766.004727552
108,1598537766.104551168
86,1598537766.205104640
91,1598537766.305519104
87,1598537766.405639936
63,1598537766.505760512
110,1598537766.605636608
93,1598537766.705895424
83,1598537766.805418240
71,1598537766.904694272
70,1598537767.004941312
96,1598537767.104664832
88,1598537767.204433664
89,1598537767.304939520
69,1598537767.405450752
73,1598537767.505453824
92,1598537767.605448448
81,1598537767.705617920
94,1598537767.805666816
105,1598537767.905286144
116,1598537768.005005824
79,1598537768.105459456
96,1598537768.205469440
89,1598537768.305603840
72,1598537768.405566976
63,1598537768.505737472
93,1598537768.606190848
114,1598537768.706435328
77,1598537768.806875648
76,1598537768.907036416
111,1598537769.006738944
67,1598537769.106814464
69,1598537769.207287808
84,1598537769.306685440
78,1598537769.406729984
86,1598537769.506248192
87,1598537769.605830400
77,1598537769.705349120
87,1598537769.804710912
106,1598537769.904241152
77,1598537770.003933696
95,1598537770.103537664
78,1598537770.203289344
88,1598537770.303838464
88,1598537770.403646976
94,1598537770.504190720
71,1598537770.604669440
88,1598537770.705136128
74,1598537770.805310208
95,1598537770.905182976
84,1598537771.005088768
68,1598537771.104884992
82,1598537771.204063488
88,1598537771.303680256
53,1598537771.403786240
79,1598537771.503891968
71,1598537771.603808000
68,1598537771.704157952
78,1598537771.803820032
64,1598537771.904523264
66,1598537772.004782336
50,1598537772.105999616
55,1598537772.206109696
60,1598537772.305934592
58,1598537772.405732352
73,1598537772.505629696
64,1598537772.605495296
64,1598537772.705272320
79,1598537772.805130240
54,1598537772.904907008
80,1598537773.004827648
89,1598537773.104404480
77,1598537773.204258304
98,1598537773.303964672
103,1598537773.403585792
90,1598537773.503402496
52,1598537773.603653888
98,1598537773.704227840
68,1598537773.804555776
109,1598537773.904990464
82,1598537774.005445888
68,1598537774.105637376
100,1598537774.205216256
100,1598537774.304984832
108,1598537774.404984576
125,1598537774.504226560
90,1598537774.604196608
65,1598537774.704177664
121,1598537774.804352000
104,1598537774.904924160
82,1598537775.005186304
70,1598537775.105778688
98,1598537775.206173696
64,1598537775.305950208
70,1598537775.406007808
80,1598537775.505826816
84,1598537775.605402624
67,1598537775.705271040
91,1598537775.805245952
77,1598537775.905074688
75,1598537776.005509888
89,1598537776.105860352
103,1598537776.206049280
104,1598537776.305308928
85,1598537776.405190912
115,1598537776.505212928
78,1598537776.604815616
94,1598537776.704347136
108,1598537776.804726528
65,1598537776.904786176
94,1598537777.005311488
89,1598537777.105866496
102,1598537777.206132480
82,1598537777.306776832
115,1598537777.406070528
146,1598537777.505985792
104,1598537777.605818368
71,1598537777.705126912
71,1598537777.804604928
112,1598537777.904838400
69,1598537778.005110528
117,1598537778.105618176
126,1598537778.206051072
121,1598537778.306892544
120,1598537778.407056640
94,1598537778.507130880
75,1598537778.607183104
93,1598537778.706755584
88,1598537778.806191360
124,1598537778.905662976
108,1598537779.005171968
92,1598537779.104646144
123,1598537779.204640000
85,1598537779.305138176
64,1598537779.406002944
76,1598537779.506414592
120,1598537779.606367232
108,1598537779.706711296
93,1598537779.806333184
117,1598537779.905633280
78,1598537780.005582848
110,1598537780.105562112
79,1598537780.205475840
58,1598537780.305751808
90,1598537780.405933056
82,1598537780.506120960
80,1598537780.605868288
99,1598537780.705901568
84,1598537780.805660416
74,1598537780.905404928
66,1598537781.005075712
76,1598537781.105307392
49,1598537781.205114880
78,1598537781.305521408
92,1598537781.405504256
66,1598537781.506411008
62,1598537781.606811904
91,1598537781.706073088
65,1598537781.806098688
71,1598537781.905849344
77,1598537782.005111296
83,1598537782.104677120
114,1598537782.203933696
36,1598537782.303776000
54,1598537782.403616768
38,1598537782.504351488
110,1598537782.605117696
62,1598537782.705334784
77,1598537782.805580288
32,1598537782.905923584
96,1598537783.006297600
63,1598537783.106082560
104,1598537783.205560832
58,1598537783.306154240
54,1598537783.405667072
62,1598537783.505742336
31,1598537783.605858304
32,1598537783.706052608
54,1598537783.805742080
21,1598537783.905501952
127,1598537784.005579776
88,1598537784.105655296
23,1598537784.205309952
28,1598537784.305315840
25,1598537784.405661440
41,1598537784.505702656
63,1598537784.605871104
41,1598537784.706246144
18,1598537784.806565632
17,1598537784.906757376
42,1598537785.006123264
31,1598537785.106022400
17,1598537785.205513984
33,1598537785.305542144
65,1598537785.405376000
33,1598537785.505622528
32,1598537785.605367040
22,1598537785.705497088
18,1598537785.806070528
34,1598537785.906485248
44,1598537786.006719232
23,1598537786.106542592
13,1598537786.206389504
18,1598537786.306137600
21,1598537786.405736192
23,1598537786.505232896
27,1598537786.605928704
36,1598537786.706025984
16,1598537786.806337280
35,1598537786.906672640
12,1598537787.006597376
38,1598537787.106774272
13,1598537787.206150400
41,1598537787.305367296
39,1598537787.404140032
26,1598537787.503273472
12,1598537787.603091968
24,1598537787.703861760
12,1598537787.804213504
26,1598537787.905084928
55,1598537788.006030080
18,1598537788.106312704
52,1598537788.206884352
64,1598537788.307160576
42,1598537788.406425088
69,1598537788.506067456
65,1598537788.605971968
62,1598537788.706215424
69,1598537788.806700032
53,1598537788.906302464
64,1598537789.005574144
71,1598537789.105701632
80,1598537789.205716736
66,1598537789.305475584
89,1598537789.405143296
55,1598537789.504506624
75,1598537789.604044800
88,1598537789.704362496
90,1598537789.804377856
110,1598537789.904333824
144,1598537790.004423680
118,1598537790.104743936
112,1598537790.205559040
133,1598537790.306011136
113,1598537790.405946112
119,1598537790.505955328
107,1598537790.605977088
147,1598537790.705744640
61,1598537790.805619968
111,1598537790.905152000
117,1598537791.005260800
94,1598537791.104939264
109,1598537791.204888320
111,1598537791.305761024
97,1598537791.405497088
84,1598537791.505453568
128,1598537791.605575424
124,1598537791.705435136
148,1598537791.805470976
129,1598537791.905438208
131,1598537792.005658368
121,1598537792.106106624
103,1598537792.205826048
108,1598537792.305699840
113,1598537792.406008064
142,1598537792.505647872
111,1598537792.605561344
127,1598537792.705498624
148,1598537792.805049856
113,1598537792.905057792
93,1598537793.005222400
80,1598537793.105163264
80,1598537793.205214208
53,1598537793.304968960
61,1598537793.405175296
134,1598537793.505744640
105,1598537793.606008576
109,1598537793.706051328
121,1598537793.805989376
98,1598537793.905877504
93,1598537794.005431296
109,1598537794.105453568
125,1598537794.205174784
104,1598537794.305380608
113,1598537794.405334016
136,1598537794.505532416
132,1598537794.606045184
107,1598537794.706051328
122,1598537794.806031616
86,1598537794.905613824
129,1598537795.004899328
136,1598537795.104651776
127,1598537795.204541440
109,1598537795.304928512
117,1598537795.405056768
108,1598537795.505352192
130,1598537795.605513728
106,1598537795.705525504
116,1598537795.805574144
116,1598537795.905465600
47,1598537796.005631488
109,1598537796.105413120
137,1598537796.205438208
106,1598537796.305506304
75,1598537796.405775360
125,1598537796.505989888
140,1598537796.606038784
127,1598537796.706076416
85,1598537796.805901056
98,1598537796.905578752
95,1598537797.005050368
98,1598537797.104736512
113,1598537797.204630272
48,1598537797.304825088
56,1598537797.404663808
160,1598537797.505259264
120,1598537797.604844544
64,1598537797.705257216
61,1598537797.806070016
67,1598537797.906188032
74,1598537798.006680576
117,1598537798.106158336
73,1598537798.205961472
65,1598537798.305558272
119,1598537798.404888832
46,1598537798.504355840
96,1598537798.604901376
102,1598537798.705291776
120,1598537798.805742592
111,1598537798.905930240
60,1598537799.006003456
129,1598537799.106306304
123,1598537799.206419456
80,1598537799.306163456
48,1598537799.405828352
46,1598537799.505037824
93,1598537799.604370944
35,1598537799.704838400
63,1598537799.804289536
120,1598537799.904848128
72,1598537800.005397504
49,1598537800.105732864
61,1598537800.205579264
89,1598537800.305907712
68,1598537800.406046464
98,1598537800.505889792
111,1598537800.605424384
24,1598537800.704962048
67,1598537800.805070336
98,1598537800.904950272
52,1598537801.005388544
16,1598537801.106251264
29,1598537801.206265344
65,1598537801.306394368
110,1598537801.406593024
90,1598537801.506210816
76,1598537801.605917952
128,1598537801.705295360
123,1598537801.805335040
147,1598537801.905219840
95,1598537802.004895232
141,1598537802.105100544
120,1598537802.205552384
101,1598537802.306134784
49,1598537802.406072832
176,1598537802.505910784
135,1598537802.605871104
111,1598537802.705610496
81,1598537802.804967168
51,1598537802.905359872
114,1598537803.005053440
84,1598537803.104939776
82,1598537803.205152256
121,1598537803.305573120
117,1598537803.405930496
120,1598537803.505833216
87,1598537803.606067968
75,1598537803.706109952
49,1598537803.805591296
89,1598537803.905563392
109,1598537804.005771264
107,1598537804.105665024
145,1598537804.205286912
97,1598537804.305697024
41,1598537804.405854464
77,1598537804.506122752
92,1598537804.606505728
60,1598537804.706278656
66,1598537804.806138880
33,1598537804.905960960
79,1598537805.006039808
44,1598537805.106184448
79,1598537805.206210816
81,1598537805.306289152
88,1598537805.405986048
61,1598537805.506650112
99,1598537805.606860032
47,1598537805.706420224
55,1598537805.806122752
51,1598537805.905701120
44,1598537806.005432320
45,1598537806.105006848
41,1598537806.205702656
27,1598537806.305785088
67,1598537806.405824256
58,1598537806.506331648
50,1598537806.606594560
62,1598537806.706674944
93,1598537806.806473728
47,1598537806.906237696
55,1598537807.006103296
56,1598537807.105684480
71,1598537807.205030144
78,1598537807.305186560
43,1598537807.405106176
38,1598537807.505007872
84,1598537807.605375232
68,1598537807.705949952
54,1598537807.806444032
65,1598537807.906814720
102,1598537808.007012096
97,1598537808.106845440
68,1598537808.206546944
70,1598537808.306234368
79,1598537808.406489088
86,1598537808.506336256
