num_of_features,time
42,1598537708.603739648
31,1598537708.704212480
41,1598537708.804492288
35,1598537708.904565248
47,1598537709.004520448
32,1598537709.104053760
41,1598537709.203916544
43,1598537709.303887104
36,1598537709.403480320
39,1598537709.503322112
29,1598537709.602878720
32,1598537709.702231552
28,1598537709.802203904
42,1598537709.902418944
35,1598537710.002702080
27,1598537710.103721216
35,1598537710.203721728
51,1598537710.304422400
34,1598537710.404123392
26,1598537710.503733760
45,1598537710.603501824
33,1598537710.703072256
26,1598537710.802564608
31,1598537710.902428160
35,1598537711.002640128
36,1598537711.102785280
42,1598537711.203289088
43,1598537711.303835392
29,1598537711.403970560
42,1598537711.503948800
44,1598537711.603951872
37,1598537711.704188928
45,1598537711.803796992
23,1598537711.903745280
36,1598537712.003729664
41,1598537712.104042496
38,1598537712.203897088
53,1598537712.304165376
43,1598537712.404210944
51,1598537712.504551936
46,1598537712.604486912
45,1598537712.704631808
45,1598537712.804759040
29,1598537712.904200192
24,1598537713.004015360
53,1598537713.103740672
43,1598537713.203595776
55,1598537713.303491328
46,1598537713.403872256
46,1598537713.504287744
62,1598537713.604371200
39,1598537713.704225792
37,1598537713.804227584
51,1598537713.904446976
51,1598537714.004014336
48,1598537714.103576320
44,1598537714.204027904
46,1598537714.303717376
40,1598537714.403722240
57,1598537714.503946752
55,1598537714.603533568
56,1598537714.703465216
34,1598537714.803332352
60,1598537714.903677952
49,1598537715.004181248
68,1598537715.104244992
48,1598537715.203294464
39,1598537715.303394560
71,1598537715.403894016
59,1598537715.503872512
62,1598537715.604144896
55,1598537715.704260096
65,1598537715.804754176
50,1598537715.904882176
41,1598537716.004413440
36,1598537716.104048384
47,1598537716.203085568
63,1598537716.302550272
47,1598537716.402580224
43,1598537716.502992384
40,1598537716.603383808
33,1598537716.703979520
34,1598537716.804411648
57,1598537716.904951808
43,1598537717.004754176
54,1598537717.104478720
48,1598537717.204159488
48,1598537717.303457536
49,1598537717.402441472
39,1598537717.502645248
48,1598537717.602780672
54,1598537717.702679296
43,1598537717.803264000
34,1598537717.903427072
45,1598537718.003951360
51,1598537718.104255488
37,1598537718.204758272
49,1598537718.304901120
42,1598537718.404619520
62,1598537718.503851520
49,1598537718.603863040
47,1598537718.703898368
51,1598537718.803763712
52,1598537718.904519680
43,1598537719.004836864
43,1598537719.105338624
45,1598537719.205334016
59,1598537719.304975104
50,1598537719.404974336
48,1598537719.504454912
55,1598537719.603684864
49,1598537719.703721984
49,1598537719.803569664
41,1598537719.903684352
38,1598537720.004115712
44,1598537720.104944896
28,1598537720.205431552
32,1598537720.305629952
27,1598537720.405489664
28,1598537720.505339136
37,1598537720.604629760
36,1598537720.703668736
48,1598537720.803814912
50,1598537720.903415296
39,1598537721.003481856
46,1598537721.104268032
36,1598537721.205017856
43,1598537721.305716992
50,1598537721.406032384
32,1598537721.505552384
48,1598537721.604918528
46,1598537721.703829760
37,1598537721.803068416
32,1598537721.903484672
39,1598537722.003414784
38,1598537722.103462912
46,1598537722.204169984
38,1598537722.304273152
30,1598537722.404491264
38,1598537722.504012288
38,1598537722.604092416
38,1598537722.703839488
32,1598537722.802980864
36,1598537722.902819840
20,1598537723.003017472
31,1598537723.102773760
30,1598537723.202737664
27,1598537723.302989824
33,1598537723.403363328
35,1598537723.504086016
31,1598537723.605099776
32,1598537723.705773312
36,1598537723.806061312
37,1598537723.905924096
32,1598537724.005749760
45,1598537724.106375680
40,1598537724.206467072
41,1598537724.306773504
42,1598537724.406495232
49,1598537724.505829120
52,1598537724.605234688
48,1598537724.705037312
40,1598537724.804440320
38,1598537724.903800576
41,1598537725.003133184
43,1598537725.103364352
45,1598537725.203510272
35,1598537725.303491840
53,1598537725.403727872
45,1598537725.503586560
51,1598537725.603810560
51,1598537725.703684352
52,1598537725.803441664
58,1598537725.903368192
80,1598537726.003424512
60,1598537726.102808832
50,1598537726.202286592
74,1598537726.303255040
83,1598537726.403462400
48,1598537726.504207616
78,1598537726.605384192
57,1598537726.705338624
69,1598537726.805447168
58,1598537726.905012736
68,1598537727.004432128
76,1598537727.103858176
60,1598537727.203070720
35,1598537727.303402752
64,1598537727.403545344
51,1598537727.503635456
59,1598537727.603717632
65,1598537727.704072960
77,1598537727.804565760
79,1598537727.904732928
54,1598537728.004908288
65,1598537728.105250304
43,1598537728.204636160
54,1598537728.304380672
62,1598537728.403956992
60,1598537728.504090112
87,1598537728.604083968
68,1598537728.704244736
64,1598537728.804431616
67,1598537728.904412160
70,1598537729.004152576
54,1598537729.104032000
58,1598537729.203924992
54,1598537729.303142656
67,1598537729.403080960
62,1598537729.503425280
57,1598537729.603338752
55,1598537729.703491328
56,1598537729.803684096
53,1598537729.903480320
51,1598537730.003416320
50,1598537730.103418112
48,1598537730.203810304
52,1598537730.304228096
41,1598537730.403942912
37,1598537730.503963648
61,1598537730.603962368
43,1598537730.704295680
49,1598537730.804671232
45,1598537730.905086976
53,1598537731.004860416
44,1598537731.105444864
47,1598537731.205914112
68,1598537731.306531072
60,1598537731.406673152
48,1598537731.506531072
52,1598537731.606785024
34,1598537731.706347776
42,1598537731.805573632
48,1598537731.904967168
38,1598537732.004157696
43,1598537732.103684352
29,1598537732.203177216
49,1598537732.302747904
54,1598537732.402373120
62,1598537732.502347264
34,1598537732.602144000
37,1598537732.702436608
49,1598537732.803019008
40,1598537732.903027712
38,1598537733.003715584
53,1598537733.103915008
46,1598537733.204301568
47,1598537733.304686336
46,1598537733.404520960
44,1598537733.504537088
53,1598537733.603852800
72,1598537733.703544064
39,1598537733.803916288
56,1598537733.904039936
72,1598537734.004221696
55,1598537734.104870912
61,1598537734.204836864
51,1598537734.305551616
85,1598537734.405741056
75,1598537734.505637888
72,1598537734.605401344
52,1598537734.704720384
55,1598537734.804588800
47,1598537734.904412928
55,1598537735.003971328
63,1598537735.104142592
74,1598537735.204948224
49,1598537735.304794112
58,1598537735.405063424
50,1598537735.505314304
50,1598537735.605323264
61,1598537735.704885504
58,1598537735.804174336
47,1598537735.904566528
51,1598537736.004851456
56,1598537736.104765952
44,1598537736.205219328
47,1598537736.305658624
32,1598537736.406037760
46,1598537736.505441792
45,1598537736.605395456
63,1598537736.705426432
39,1598537736.805225472
55,1598537736.904943360
44,1598537737.005318400
46,1598537737.105872384
76,1598537737.205992192
45,1598537737.306390016
71,1598537737.406177792
40,1598537737.506257152
64,1598537737.605635072
58,1598537737.705251328
54,1598537737.804764416
63,1598537737.903638528
55,1598537738.002929152
55,1598537738.102956800
77,1598537738.203206400
62,1598537738.303426048
65,1598537738.403982848
46,1598537738.504324096
46,1598537738.604928000
64,1598537738.704909312
49,1598537738.805163008
47,1598537738.905223680
33,1598537739.004523008
41,1598537739.104368896
38,1598537739.203947520
46,1598537739.303800320
64,1598537739.403971584
44,1598537739.504579328
36,1598537739.605307904
35,1598537739.705689600
42,1598537739.805571072
63,1598537739.905567488
34,1598537740.005219584
44,1598537740.104221184
32,1598537740.204182784
54,1598537740.304493056
50,1598537740.404325632
42,1598537740.504722432
50,1598537740.605396992
51,1598537740.706373376
45,1598537740.806582784
29,1598537740.906753792
27,1598537741.006868480
45,1598537741.106564864
53,1598537741.205806336
38,1598537741.305735936
44,1598537741.405200896
22,1598537741.504262912
31,1598537741.604101376
26,1598537741.703654912
35,1598537741.803879424
36,1598537741.903653376
23,1598537742.003663872
28,1598537742.103343616
30,1598537742.203287552
30,1598537742.303603968
14,1598537742.404329728
34,1598537742.504773376
29,1598537742.605188352
17,1598537742.705911552
16,1598537742.806277888
36,1598537742.906427136
42,1598537743.005965056
22,1598537743.105508864
30,1598537743.204904448
46,1598537743.304331264
39,1598537743.404014592
36,1598537743.503876352
43,1598537743.603900928
42,1598537743.704385024
41,1598537743.804862208
21,1598537743.905228544
44,1598537744.005540096
34,1598537744.105527296
52,1598537744.205634816
52,1598537744.305221376
44,1598537744.404722176
59,1598537744.504450048
47,1598537744.604303104
49,1598537744.704397568
77,1598537744.804132096
54,1598537744.904669184
59,1598537745.005335040
47,1598537745.105338112
79,1598537745.205102336
53,1598537745.305116672
64,1598537745.404819456
62,1598537745.504155648
47,1598537745.603916032
56,1598537745.704232448
78,1598537745.804169728
68,1598537745.904256256
65,1598537746.004968448
58,1598537746.105285376
57,1598537746.205513984
73,1598537746.305409792
51,1598537746.405572096
54,1598537746.505169152
55,1598537746.604296960
60,1598537746.704407040
70,1598537746.803930368
74,1598537746.903822592
69,1598537747.003940864
71,1598537747.104324352
49,1598537747.204176896
56,1598537747.303922176
48,1598537747.403986688
62,1598537747.504190208
54,1598537747.604179200
62,1598537747.703693568
48,1598537747.804373248
72,1598537747.904361984
52,1598537748.004578048
46,1598537748.105254656
55,1598537748.205523456
51,1598537748.305422592
63,1598537748.404793088
57,1598537748.504776960
50,1598537748.604532736
49,1598537748.704018432
55,1598537748.804122624
50,1598537748.904556288
89,1598537749.004864256
74,1598537749.105225984
64,1598537749.205461504
47,1598537749.305562368
45,1598537749.405644288
56,1598537749.505351680
62,1598537749.605091328
39,1598537749.704975872
44,1598537749.804701952
32,1598537749.904694784
46,1598537750.004520192
42,1598537750.104608000
61,1598537750.204799488
49,1598537750.305135872
36,1598537750.405527552
50,1598537750.505205504
48,1598537750.605445120
59,1598537750.705100032
61,1598537750.805063424
41,1598537750.904604672
32,1598537751.004460032
37,1598537751.104730368
52,1598537751.204473088
61,1598537751.305219328
43,1598537751.405590272
41,1598537751.505859328
31,1598537751.605610240
48,1598537751.705608448
36,1598537751.805339136
53,1598537751.904987392
41,1598537752.004293888
46,1598537752.104568320
39,1598537752.204673536
40,1598537752.304774656
32,1598537752.405210880
41,1598537752.505301504
28,1598537752.605009408
36,1598537752.705016064
65,1598537752.805068288
43,1598537752.904874752
34,1598537753.004518144
46,1598537753.104398080
29,1598537753.203761664
44,1598537753.304111360
37,1598537753.403727872
34,1598537753.504002816
35,1598537753.604348416
39,1598537753.705270784
56,1598537753.805144576
54,1598537753.905374208
30,1598537754.004999424
37,1598537754.104360960
45,1598537754.203973376
45,1598537754.304244992
41,1598537754.404184320
50,1598537754.504598016
53,1598537754.604978176
43,1598537754.705086208
49,1598537754.804963072
52,1598537754.904956928
47,1598537755.004199168
49,1598537755.104174592
52,1598537755.203796992
53,1598537755.303909376
44,1598537755.404535808
56,1598537755.504503552
40,1598537755.604962048
41,1598537755.705713408
45,1598537755.805762560
32,1598537755.905482752
52,1598537756.005257216
44,1598537756.105015296
48,1598537756.204632320
54,1598537756.303721216
36,1598537756.404039168
43,1598537756.503840256
45,1598537756.604002048
35,1598537756.704667392
56,1598537756.804820992
41,1598537756.905171712
50,1598537757.005158912
40,1598537757.105200640
38,1598537757.205030400
34,1598537757.304528640
41,1598537757.404038912
35,1598537757.504267264
45,1598537757.604119040
57,1598537757.704219648
37,1598537757.804698880
52,1598537757.904779520
43,1598537758.004641024
35,1598537758.104644352
49,1598537758.204556032
46,1598537758.304475648
55,1598537758.404295680
47,1598537758.504300288
36,1598537758.604565760
54,1598537758.704458240
51,1598537758.804621056
41,1598537758.905252864
41,1598537759.005503744
43,1598537759.105248512
46,1598537759.205136896
33,1598537759.305008128
42,1598537759.405213184
45,1598537759.504887808
26,1598537759.605321984
44,1598537759.705302528
37,1598537759.805376512
31,1598537759.905545728
31,1598537760.005792256
23,1598537760.105979648
39,1598537760.205641728
21,1598537760.305656064
33,1598537760.405570048
34,1598537760.505123328
34,1598537760.605338880
51,1598537760.705465344
42,1598537760.805481984
35,1598537760.905865472
36,1598537761.006350080
41,1598537761.106465024
50,1598537761.206311168
42,1598537761.305890816
48,1598537761.405629440
51,1598537761.505278720
44,1598537761.604743424
45,1598537761.705271552
44,1598537761.805132800
49,1598537761.905126656
51,1598537762.005686784
40,1598537762.105687296
50,1598537762.205973760
46,1598537762.305629696
52,1598537762.405386752
43,1598537762.505007616
61,1598537762.604477696
65,1598537762.703959040
43,1598537762.804267776
54,1598537762.903903744
45,1598537763.004116224
39,1598537763.104281856
28,1598537763.204468224
48,1598537763.305370368
43,1598537763.405418240
34,1598537763.505637120
31,1598537763.605420800
38,1598537763.704695808
27,1598537763.805009664
47,1598537763.904934656
35,1598537764.005055744
28,1598537764.105173248
34,1598537764.205350144
22,1598537764.305535488
32,1598537764.405438208
43,1598537764.505355008
29,1598537764.604897536
42,1598537764.704395008
35,1598537764.803838720
24,1598537764.904354048
32,1598537765.004247296
19,1598537765.104749056
21,1598537765.205485312
28,1598537765.305676288
17,1598537765.406486016
43,1598537765.506286848
29,1598537765.606349056
32,1598537765.705960704
20,1598537765.805197824
20,1598537765.905086720
20,1598537766.004727552
24,1598537766.104551168
26,1598537766.205104640
22,1598537766.305519104
15,1598537766.405639936
28,1598537766.505760512
35,1598537766.605636608
21,1598537766.705895424
23,1598537766.805418240
20,1598537766.904694272
16,1598537767.004941312
19,1598537767.104664832
22,1598537767.204433664
18,1598537767.304939520
31,1598537767.405450752
23,1598537767.505453824
32,1598537767.605448448
22,1598537767.705617920
25,1598537767.805666816
18,1598537767.905286144
30,1598537768.005005824
21,1598537768.105459456
32,1598537768.205469440
20,1598537768.305603840
30,1598537768.405566976
21,1598537768.505737472
26,1598537768.606190848
35,1598537768.706435328
38,1598537768.806875648
19,1598537768.907036416
19,1598537769.006738944
19,1598537769.106814464
22,1598537769.207287808
33,1598537769.306685440
33,1598537769.406729984
28,1598537769.506248192
27,1598537769.605830400
26,1598537769.705349120
21,1598537769.804710912
21,1598537769.904241152
24,1598537770.003933696
28,1598537770.103537664
36,1598537770.203289344
24,1598537770.303838464
27,1598537770.403646976
29,1598537770.504190720
36,1598537770.604669440
26,1598537770.705136128
40,1598537770.805310208
47,1598537770.905182976
40,1598537771.005088768
50,1598537771.104884992
43,1598537771.204063488
38,1598537771.303680256
40,1598537771.403786240
42,1598537771.503891968
35,1598537771.603808000
51,1598537771.704157952
46,1598537771.803820032
55,1598537771.904523264
48,1598537772.004782336
22,1598537772.105999616
41,1598537772.206109696
40,1598537772.305934592
40,1598537772.405732352
54,1598537772.505629696
39,1598537772.605495296
47,1598537772.705272320
47,1598537772.805130240
38,1598537772.904907008
39,1598537773.004827648
43,1598537773.104404480
42,1598537773.204258304
32,1598537773.303964672
43,1598537773.403585792
49,1598537773.503402496
17,1598537773.603653888
41,1598537773.704227840
56,1598537773.804555776
42,1598537773.904990464
49,1598537774.005445888
45,1598537774.105637376
61,1598537774.205216256
63,1598537774.304984832
53,1598537774.404984576
50,1598537774.504226560
35,1598537774.604196608
44,1598537774.704177664
68,1598537774.804352000
59,1598537774.904924160
26,1598537775.005186304
44,1598537775.105778688
51,1598537775.206173696
53,1598537775.305950208
44,1598537775.406007808
48,1598537775.505826816
52,1598537775.605402624
33,1598537775.705271040
46,1598537775.805245952
29,1598537775.905074688
43,1598537776.005509888
40,1598537776.105860352
41,1598537776.206049280
36,1598537776.305308928
55,1598537776.405190912
47,1598537776.505212928
33,1598537776.604815616
21,1598537776.704347136
25,1598537776.804726528
35,1598537776.904786176
44,1598537777.005311488
37,1598537777.105866496
41,1598537777.206132480
35,1598537777.306776832
33,1598537777.406070528
31,1598537777.505985792
46,1598537777.605818368
27,1598537777.705126912
29,1598537777.804604928
26,1598537777.904838400
38,1598537778.005110528
28,1598537778.105618176
29,1598537778.206051072
46,1598537778.306892544
39,1598537778.407056640
43,1598537778.507130880
35,1598537778.607183104
39,1598537778.706755584
33,1598537778.806191360
49,1598537778.905662976
32,1598537779.005171968
33,1598537779.104646144
48,1598537779.204640000
30,1598537779.305138176
35,1598537779.406002944
39,1598537779.506414592
31,1598537779.606367232
37,1598537779.706711296
35,1598537779.806333184
39,1598537779.905633280
32,1598537780.005582848
37,1598537780.105562112
36,1598537780.205475840
29,1598537780.305751808
33,1598537780.405933056
26,1598537780.506120960
22,1598537780.605868288
24,1598537780.705901568
27,1598537780.805660416
21,1598537780.905404928
21,1598537781.005075712
29,1598537781.105307392
23,1598537781.205114880
21,1598537781.305521408
25,1598537781.405504256
29,1598537781.506411008
27,1598537781.606811904
15,1598537781.706073088
16,1598537781.806098688
23,1598537781.905849344
20,1598537782.005111296
32,1598537782.104677120
28,1598537782.203933696
20,1598537782.303776000
29,1598537782.403616768
45,1598537782.504351488
24,1598537782.605117696
25,1598537782.705334784
19,1598537782.805580288
28,1598537782.905923584
38,1598537783.006297600
30,1598537783.106082560
51,1598537783.205560832
33,1598537783.306154240
26,1598537783.405667072
14,1598537783.505742336
38,1598537783.605858304
30,1598537783.706052608
26,1598537783.805742080
38,1598537783.905501952
37,1598537784.005579776
20,1598537784.105655296
14,1598537784.205309952
23,1598537784.305315840
26,1598537784.405661440
30,1598537784.505702656
18,1598537784.605871104
20,1598537784.706246144
17,1598537784.806565632
18,1598537784.906757376
23,1598537785.006123264
23,1598537785.106022400
20,1598537785.205513984
27,1598537785.305542144
30,1598537785.405376000
38,1598537785.505622528
17,1598537785.605367040
19,1598537785.705497088
14,1598537785.806070528
12,1598537785.906485248
14,1598537786.006719232
21,1598537786.106542592
39,1598537786.206389504
28,1598537786.306137600
21,1598537786.405736192
25,1598537786.505232896
29,1598537786.605928704
27,1598537786.706025984
25,1598537786.806337280
14,1598537786.906672640
14,1598537787.006597376
13,1598537787.106774272
30,1598537787.206150400
26,1598537787.305367296
27,1598537787.404140032
34,1598537787.503273472
21,1598537787.603091968
43,1598537787.703861760
43,1598537787.804213504
37,1598537787.905084928
30,1598537788.006030080
26,1598537788.106312704
33,1598537788.206884352
42,1598537788.307160576
46,1598537788.406425088
44,1598537788.506067456
55,1598537788.605971968
43,1598537788.706215424
41,1598537788.806700032
33,1598537788.906302464
50,1598537789.005574144
30,1598537789.105701632
34,1598537789.205716736
43,1598537789.305475584
53,1598537789.405143296
32,1598537789.504506624
34,1598537789.604044800
40,1598537789.704362496
35,1598537789.804377856
38,1598537789.904333824
38,1598537790.004423680
55,1598537790.104743936
51,1598537790.205559040
52,1598537790.306011136
35,1598537790.405946112
39,1598537790.505955328
52,1598537790.605977088
58,1598537790.705744640
49,1598537790.805619968
50,1598537790.905152000
55,1598537791.005260800
70,1598537791.104939264
64,1598537791.204888320
61,1598537791.305761024
47,1598537791.405497088
49,1598537791.505453568
54,1598537791.605575424
56,1598537791.705435136
50,1598537791.805470976
55,1598537791.905438208
48,1598537792.005658368
60,1598537792.106106624
45,1598537792.205826048
37,1598537792.305699840
45,1598537792.406008064
34,1598537792.505647872
40,1598537792.605561344
34,1598537792.705498624
47,1598537792.805049856
40,1598537792.905057792
36,1598537793.005222400
62,1598537793.105163264
42,1598537793.205214208
61,1598537793.304968960
46,1598537793.405175296
46,1598537793.505744640
39,1598537793.606008576
38,1598537793.706051328
54,1598537793.805989376
42,1598537793.905877504
43,1598537794.005431296
40,1598537794.105453568
41,1598537794.205174784
46,1598537794.305380608
38,1598537794.405334016
38,1598537794.505532416
37,1598537794.606045184
33,1598537794.706051328
45,1598537794.806031616
50,1598537794.905613824
57,1598537795.004899328
63,1598537795.104651776
42,1598537795.204541440
35,1598537795.304928512
38,1598537795.405056768
44,1598537795.505352192
46,1598537795.605513728
45,1598537795.705525504
45,1598537795.805574144
43,1598537795.905465600
44,1598537796.005631488
44,1598537796.105413120
40,1598537796.205438208
26,1598537796.305506304
47,1598537796.405775360
48,1598537796.505989888
45,1598537796.606038784
45,1598537796.706076416
34,1598537796.805901056
39,1598537796.905578752
37,1598537797.005050368
38,1598537797.104736512
32,1598537797.204630272
43,1598537797.304825088
38,1598537797.404663808
34,1598537797.505259264
36,1598537797.604844544
36,1598537797.705257216
41,1598537797.806070016
39,1598537797.906188032
36,1598537798.006680576
44,1598537798.106158336
23,1598537798.205961472
17,1598537798.305558272
39,1598537798.404888832
35,1598537798.504355840
35,1598537798.604901376
47,1598537798.705291776
39,1598537798.805742592
61,1598537798.905930240
37,1598537799.006003456
45,1598537799.106306304
42,1598537799.206419456
61,1598537799.306163456
54,1598537799.405828352
42,1598537799.505037824
52,1598537799.604370944
61,1598537799.704838400
54,1598537799.804289536
55,1598537799.904848128
58,1598537800.005397504
71,1598537800.105732864
73,1598537800.205579264
56,1598537800.305907712
56,1598537800.406046464
46,1598537800.505889792
46,1598537800.605424384
48,1598537800.704962048
59,1598537800.805070336
60,1598537800.904950272
44,1598537801.005388544
46,1598537801.106251264
39,1598537801.206265344
48,1598537801.306394368
69,1598537801.406593024
67,1598537801.506210816
62,1598537801.605917952
43,1598537801.705295360
53,1598537801.805335040
52,1598537801.905219840
49,1598537802.004895232
51,1598537802.105100544
45,1598537802.205552384
39,1598537802.306134784
45,1598537802.406072832
49,1598537802.505910784
50,1598537802.605871104
45,1598537802.705610496
51,1598537802.804967168
51,1598537802.905359872
69,1598537803.005053440
57,1598537803.104939776
63,1598537803.205152256
53,1598537803.305573120
55,1598537803.405930496
79,1598537803.505833216
63,1598537803.606067968
51,1598537803.706109952
54,1598537803.805591296
62,1598537803.905563392
46,1598537804.005771264
53,1598537804.105665024
89,1598537804.205286912
54,1598537804.305697024
51,1598537804.405854464
37,1598537804.506122752
69,1598537804.606505728
82,1598537804.706278656
77,1598537804.806138880
39,1598537804.905960960
59,1598537805.006039808
50,1598537805.106184448
82,1598537805.206210816
77,1598537805.306289152
62,1598537805.405986048
68,1598537805.506650112
58,1598537805.606860032
61,1598537805.706420224
73,1598537805.806122752
63,1598537805.905701120
93,1598537806.005432320
76,1598537806.105006848
81,1598537806.205702656
94,1598537806.305785088
90,1598537806.405824256
98,1598537806.506331648
81,1598537806.606594560
80,1598537806.706674944
85,1598537806.806473728
79,1598537806.906237696
70,1598537807.006103296
76,1598537807.105684480
72,1598537807.205030144
64,1598537807.305186560
70,1598537807.405106176
91,1598537807.505007872
69,1598537807.605375232
62,1598537807.705949952
54,1598537807.806444032
57,1598537807.906814720
58,1598537808.007012096
49,1598537808.106845440
45,1598537808.206546944
35,1598537808.306234368
31,1598537808.406489088
39,1598537808.506336256
